,NAV Date,NAV Price
98,15/06/2023,0.8021
99,14/06/2023,0.806
0,13/06/2023,0.799
1,12/06/2023,0.7972
2,09/06/2023,0.7965
3,08/06/2023,0.7925
4,07/06/2023,0.7956
5,06/06/2023,0.7974
6,02/06/2023,0.7986
7,01/06/2023,0.7949
8,31/05/2023,0.7983
9,30/05/2023,0.8016
10,29/05/2023,0.8052
11,26/05/2023,0.7981
12,25/05/2023,0.8004
13,24/05/2023,0.8023
14,23/05/2023,0.803
15,22/05/2023,0.8078
16,19/05/2023,0.8091
17,18/05/2023,0.8156
18,17/05/2023,0.8122
19,16/05/2023,0.8064
20,15/05/2023,0.805
21,12/05/2023,0.8104
22,11/05/2023,0.843
23,10/05/2023,0.8441
24,09/05/2023,0.8462
25,08/05/2023,0.8553
26,05/05/2023,0.8539
27,03/05/2023,0.856
28,02/05/2023,0.8609
29,28/04/2023,0.8596
30,27/04/2023,0.8609
31,26/04/2023,0.862
32,25/04/2023,0.8608
33,20/04/2023,0.864
34,19/04/2023,0.8661
35,18/04/2023,0.8701
36,17/04/2023,0.8743
37,14/04/2023,0.8788
38,13/04/2023,0.8807
39,12/04/2023,0.8823
40,11/04/2023,0.8847
41,10/04/2023,0.882
42,07/04/2023,0.8792
43,06/04/2023,0.8775
44,05/04/2023,0.8796
45,04/04/2023,0.8813
46,03/04/2023,0.8791
47,31/03/2023,0.8699
48,30/03/2023,0.8726
49,29/03/2023,0.8681
50,28/03/2023,0.8609
51,27/03/2023,0.8536
52,24/03/2023,0.8575
53,23/03/2023,0.8627
54,22/03/2023,0.8613
55,21/03/2023,0.86
56,20/03/2023,0.8575
57,17/03/2023,0.8679
58,16/03/2023,0.8567
59,15/03/2023,0.8679
60,14/03/2023,0.8612
61,13/03/2023,0.8789
62,10/03/2023,0.8859
63,09/03/2023,0.8905
64,08/03/2023,0.8896
65,07/03/2023,0.8903
66,06/03/2023,0.8872
67,03/03/2023,0.8846
68,02/03/2023,0.8868
69,01/03/2023,0.8834
70,28/02/2023,0.8857
71,27/02/2023,0.887
72,24/02/2023,0.8877
73,23/02/2023,0.8887
74,22/02/2023,0.8792
75,21/02/2023,0.8852
76,20/02/2023,0.8829
77,17/02/2023,0.887
78,16/02/2023,0.8974
79,15/02/2023,0.8939
80,14/02/2023,0.8973
81,13/02/2023,0.8911
82,10/02/2023,0.8949
83,09/02/2023,0.8899
84,08/02/2023,0.8948
85,07/02/2023,0.8975
86,03/02/2023,0.9028
87,02/02/2023,0.899
88,31/01/2023,0.8925
89,30/01/2023,0.8948
90,27/01/2023,0.8977
91,26/01/2023,0.8954
92,25/01/2023,0.8968
93,20/01/2023,0.888
94,19/01/2023,0.8853
95,18/01/2023,0.8846
96,17/01/2023,0.8802
97,16/01/2023,0.8797
98,13/01/2023,0.8817
99,12/01/2023,0.8818
0,11/01/2023,0.88
1,10/01/2023,0.8731
2,09/01/2023,0.8772
3,06/01/2023,0.8685
4,05/01/2023,0.8686
5,04/01/2023,0.8681
6,03/01/2023,0.8689
7,30/12/2022,0.8731
8,29/12/2022,0.867
9,28/12/2022,0.8714
10,27/12/2022,0.8668
11,23/12/2022,0.8654
12,22/12/2022,0.8624
13,21/12/2022,0.8587
14,20/12/2022,0.861
15,19/12/2022,0.8642
16,16/12/2022,0.8662
17,15/12/2022,0.8619
18,14/12/2022,0.8658
19,13/12/2022,0.862
20,12/12/2022,0.8637
21,09/12/2022,0.8637
22,08/12/2022,0.8575
23,07/12/2022,0.8604
24,06/12/2022,0.8647
25,05/12/2022,0.8643
26,02/12/2022,0.8656
27,01/12/2022,0.8661
28,30/11/2022,0.8628
29,29/11/2022,0.8583
30,28/11/2022,0.8571
31,27/11/2022,0.8571
32,26/11/2022,0.8571
33,25/11/2022,0.8571
34,24/11/2022,0.8613
35,23/11/2022,0.8459
36,22/11/2022,0.8447
37,21/11/2022,0.849
38,20/11/2022,0.8459
39,19/11/2022,0.8459
40,18/11/2022,0.8458
41,17/11/2022,0.8458
42,16/11/2022,0.8493
43,15/11/2022,0.8477
44,14/11/2022,0.8495
45,13/11/2022,0.8481
46,12/11/2022,0.8481
47,11/11/2022,0.8481
48,10/11/2022,0.8394
49,09/11/2022,0.844
50,08/11/2022,0.8443
51,07/11/2022,0.8433
52,06/11/2022,0.8448
53,05/11/2022,0.8448
54,04/11/2022,0.8448
55,03/11/2022,0.8362
56,02/11/2022,0.8422
57,01/11/2022,0.8426
58,31/10/2022,0.8439
59,30/10/2022,0.8374
60,29/10/2022,0.8374
61,28/10/2022,0.8374
62,27/10/2022,0.8408
63,26/10/2022,0.8339
64,25/10/2022,0.8296
65,24/10/2022,0.8286
66,23/10/2022,0.8286
67,22/10/2022,0.8286
68,21/10/2022,0.8286
69,20/10/2022,0.8277
70,19/10/2022,0.8202
71,18/10/2022,0.8225
72,17/10/2022,0.8132
73,16/10/2022,0.8156
74,15/10/2022,0.8156
75,14/10/2022,0.8156
76,13/10/2022,0.8148
77,12/10/2022,0.8191
78,11/10/2022,0.8231
79,10/10/2022,0.8315
80,09/10/2022,0.8315
81,08/10/2022,0.8315
82,07/10/2022,0.8315
83,06/10/2022,0.8336
84,05/10/2022,0.8325
85,04/10/2022,0.8243
86,03/10/2022,0.8196
87,02/10/2022,0.8239
88,01/10/2022,0.8239
89,30/09/2022,0.8239
90,29/09/2022,0.8255
91,28/09/2022,0.8231
92,27/09/2022,0.8317
93,26/09/2022,0.8346
94,25/09/2022,0.8467
95,24/09/2022,0.8467
96,23/09/2022,0.8467
97,22/09/2022,0.8521
98,21/09/2022,0.8537
99,20/09/2022,0.8609
0,19/09/2022,0.859
1,18/09/2022,0.8668
2,17/09/2022,0.8668
3,16/09/2022,0.8668
4,15/09/2022,0.8668
5,14/09/2022,0.866
6,13/09/2022,0.8722
7,12/09/2022,0.8758
8,11/09/2022,0.8726
9,10/09/2022,0.8726
10,09/09/2022,0.8726
11,08/09/2022,0.8716
12,07/09/2022,0.8713
13,06/09/2022,0.8716
14,05/09/2022,0.8668
15,04/09/2022,0.8622
16,03/09/2022,0.8622
17,02/09/2022,0.8622
18,01/09/2022,0.8622
19,30/08/2022,0.8733
20,29/08/2022,0.8681
21,28/08/2022,0.8708
22,27/08/2022,0.8708
23,26/08/2022,0.8708
24,25/08/2022,0.8668
25,24/08/2022,0.8524
26,23/08/2022,0.8558
27,22/08/2022,0.8529
28,21/08/2022,0.8583
29,20/08/2022,0.8583
30,19/08/2022,0.8583
31,18/08/2022,0.8596
32,17/08/2022,0.8599
33,16/08/2022,0.8576
34,15/08/2022,0.8515
35,14/08/2022,0.8536
36,13/08/2022,0.8536
37,12/08/2022,0.8536
38,11/08/2022,0.8542
39,10/08/2022,0.8456
40,09/08/2022,0.8482
41,08/08/2022,0.8506
42,07/08/2022,0.8495
43,06/08/2022,0.8495
44,05/08/2022,0.8495
45,04/08/2022,0.8518
46,03/08/2022,0.8472
47,02/08/2022,0.848
48,01/08/2022,0.8558
49,31/07/2022,0.853
50,30/07/2022,0.853
51,29/07/2022,0.853
52,28/07/2022,0.8546
53,27/07/2022,0.8396
54,26/07/2022,0.8369
55,25/07/2022,0.8336
56,24/07/2022,0.8376
57,23/07/2022,0.8376
58,22/07/2022,0.8376
59,21/07/2022,0.833
60,20/07/2022,0.8207
61,19/07/2022,0.8153
62,18/07/2022,0.8165
63,17/07/2022,0.8061
64,16/07/2022,0.8061
65,15/07/2022,0.8061
66,14/07/2022,0.8102
67,13/07/2022,0.8104
68,12/07/2022,0.8136
69,11/07/2022,0.8189
70,10/07/2022,0.8189
71,09/07/2022,0.8189
72,08/07/2022,0.8189
73,07/07/2022,0.8123
74,06/07/2022,0.8174
75,05/07/2022,0.8322
76,04/07/2022,0.8287
77,03/07/2022,0.8362
78,02/07/2022,0.8362
79,01/07/2022,0.8362
80,30/06/2022,0.8416
81,29/06/2022,0.8418
82,28/06/2022,0.8465
83,27/06/2022,0.8369
84,26/06/2022,0.8358
85,25/06/2022,0.8358
86,24/06/2022,0.8358
87,23/06/2022,0.8297
88,22/06/2022,0.8323
89,21/06/2022,0.8451
90,20/06/2022,0.8382
91,19/06/2022,0.8494
92,18/06/2022,0.8494
93,17/06/2022,0.8494
94,16/06/2022,0.8613
95,15/06/2022,0.8571
96,14/06/2022,0.8673
97,13/06/2022,0.8619
98,12/06/2022,0.8835
99,11/06/2022,0.8835
0,10/06/2022,0.8835
1,09/06/2022,0.8914
2,08/06/2022,0.8997
3,07/06/2022,0.8962
4,06/06/2022,0.9012
5,05/06/2022,0.9012
6,04/06/2022,0.9012
7,03/06/2022,0.9012
8,02/06/2022,0.8996
9,01/06/2022,0.9016
10,31/05/2022,0.9119
11,30/05/2022,0.8961
12,29/05/2022,0.8941
13,28/05/2022,0.8941
14,27/05/2022,0.8941
15,26/05/2022,0.8998
16,25/05/2022,0.8959
17,24/05/2022,0.9043
18,23/05/2022,0.909
19,22/05/2022,0.91
20,21/05/2022,0.91
21,20/05/2022,0.91
22,19/05/2022,0.9005
23,18/05/2022,0.9071
24,17/05/2022,0.9027
25,16/05/2022,0.8936
26,15/05/2022,0.8936
27,14/05/2022,0.8936
28,13/05/2022,0.8936
29,12/05/2022,0.8915
30,11/05/2022,0.9035
31,10/05/2022,0.902
32,09/05/2022,0.9074
33,08/05/2022,0.9216
34,07/05/2022,0.9216
35,06/05/2022,0.9216
36,05/05/2022,0.9285
37,04/05/2022,0.9283
38,03/05/2022,0.9283
39,02/05/2022,0.9283
40,01/05/2022,0.9283
41,30/04/2022,0.9283
42,29/04/2022,0.9283
43,28/04/2022,0.9218
44,27/04/2022,0.9183
45,26/04/2022,0.9255
46,25/04/2022,0.9173
47,24/04/2022,0.9311
48,23/04/2022,0.9311
49,22/04/2022,0.9311
50,21/04/2022,0.9344
51,20/04/2022,0.9328
52,19/04/2022,0.9245
53,18/04/2022,0.9245
54,17/04/2022,0.9635
55,16/04/2022,0.9246
56,15/04/2022,0.9635
57,14/04/2022,0.9597
58,13/04/2022,0.9605
59,12/04/2022,0.9564
60,11/04/2022,0.9618
61,10/04/2022,0.9646
62,09/04/2022,0.9646
63,08/04/2022,0.9646
64,07/04/2022,0.9612
65,06/04/2022,0.9608
66,05/04/2022,0.955
67,04/04/2022,0.9456
68,03/04/2022,0.9367
69,02/04/2022,0.9367
70,01/04/2022,0.9367
71,31/03/2022,0.9419
72,30/03/2022,0.939
73,29/03/2022,0.9393
74,28/03/2022,0.9437
75,27/03/2022,0.9463
76,26/03/2022,0.9463
77,25/03/2022,0.9463
78,24/03/2022,0.9425
79,23/03/2022,0.9444
80,22/03/2022,0.9327
81,21/03/2022,0.9331
82,20/03/2022,0.93
83,19/03/2022,0.93
84,18/03/2022,0.93
85,17/03/2022,0.9315
86,16/03/2022,0.9196
87,15/03/2022,0.9036
88,14/03/2022,0.9188
89,13/03/2022,0.9319
90,12/03/2022,0.9319
91,11/03/2022,0.9319
92,10/03/2022,0.9371
93,09/03/2022,0.9357
94,08/03/2022,0.9198
95,07/03/2022,0.9368
96,06/03/2022,0.9442
97,05/03/2022,0.9442
98,04/03/2022,0.9442
99,03/03/2022,0.9561
0,02/03/2022,0.9506
1,01/03/2022,0.9534
2,28/02/2022,0.9558
3,27/02/2022,0.9559
4,26/02/2022,0.9559
5,25/02/2022,0.9559
6,24/02/2022,0.9387
7,23/02/2022,0.9404
8,22/02/2022,0.9313
9,21/02/2022,0.9388
10,20/02/2022,0.9484
11,19/02/2022,0.9484
12,18/02/2022,0.9484
13,17/02/2022,0.9477
14,16/02/2022,0.9457
15,15/02/2022,0.9438
16,14/02/2022,0.9424
17,13/02/2022,0.9426
18,12/02/2022,0.9426
19,11/02/2022,0.9426
20,10/02/2022,0.9374
21,09/02/2022,0.9344
22,08/02/2022,0.9226
23,07/02/2022,0.917
24,06/02/2022,0.9206
25,05/02/2022,0.9205
26,04/02/2022,0.9205
27,03/02/2022,0.9173
28,02/02/2022,0.913
29,01/02/2022,0.913
30,31/01/2022,0.913
31,30/01/2022,0.9104
32,29/01/2022,0.9104
33,28/01/2022,0.9104
34,27/01/2022,0.9099
35,26/01/2022,0.9092
36,25/01/2022,0.903
37,24/01/2022,0.9055
38,23/01/2022,0.9092
39,22/01/2022,0.9092
40,21/01/2022,0.9092
41,20/01/2022,0.9135
42,19/01/2022,0.9094
43,18/01/2022,0.9287
44,17/01/2022,0.9287
45,16/01/2022,0.9401
46,15/01/2022,0.9401
47,14/01/2022,0.9401
48,13/01/2022,0.9611
49,12/01/2022,0.961
50,11/01/2022,0.953
51,10/01/2022,0.9602
52,09/01/2022,0.9734
53,08/01/2022,0.9734
54,07/01/2022,0.9734
55,06/01/2022,0.9763
56,05/01/2022,0.9789
57,04/01/2022,0.9797
58,03/01/2022,0.9762
59,02/01/2022,0.9775
60,01/01/2022,0.9775
61,31/12/2021,0.9775
62,30/12/2021,0.9769
63,29/12/2021,0.9752
64,28/12/2021,0.969
65,27/12/2021,0.9638
66,26/12/2021,0.9597
67,25/12/2021,0.9597
68,24/12/2021,0.9597
69,23/12/2021,0.956
70,22/12/2021,0.9405
71,21/12/2021,0.9368
72,20/12/2021,0.9345
73,19/12/2021,0.9426
74,18/12/2021,0.9426
75,17/12/2021,0.9426
76,16/12/2021,0.9428
77,15/12/2021,0.9355
78,14/12/2021,0.9333
79,13/12/2021,0.9349
80,12/12/2021,0.9362
81,11/12/2021,0.9362
82,10/12/2021,0.9362
83,09/12/2021,0.9368
84,08/12/2021,0.9416
85,07/12/2021,0.9444
86,06/12/2021,0.9345
87,05/12/2021,0.9514
88,04/12/2021,0.9514
89,03/12/2021,0.9514
90,02/12/2021,0.9514
91,01/12/2021,0.9611
92,30/11/2021,0.9677
93,29/11/2021,0.9503
94,28/11/2021,0.9581
95,27/11/2021,0.9581
96,26/11/2021,0.9581
97,25/11/2021,0.9762
98,24/11/2021,0.9814
99,23/11/2021,0.9868
0,22/11/2021,0.9965
1,21/11/2021,0.9963
2,20/11/2021,0.9963
3,19/11/2021,0.9963
4,18/11/2021,0.9869
5,17/11/2021,0.9916
6,16/11/2021,0.9977
7,15/11/2021,1.0015
8,14/11/2021,1.0026
9,13/11/2021,1.0026
10,12/11/2021,1.0026
11,11/11/2021,0.9984
12,10/11/2021,1.0026
13,09/11/2021,1.0066
14,08/11/2021,1.0066
15,07/11/2021,1.0056
16,06/11/2021,1.0056
17,05/11/2021,1.0056
18,04/11/2021,1.0029
19,03/11/2021,1.0029
20,02/11/2021,1.0079
21,01/11/2021,0.9972
22,31/10/2021,1.0179
23,30/10/2021,1.0179
24,29/10/2021,1.0179
25,28/10/2021,1.0109
26,27/10/2021,1.0187
27,26/10/2021,1.0172
28,25/10/2021,1.0165
29,24/10/2021,1.0181
30,23/10/2021,1.0181
31,22/10/2021,1.0181
32,21/10/2021,1.0211
33,20/10/2021,1.0228
34,19/10/2021,1.0257
35,18/10/2021,1.0257
36,17/10/2021,1.023
37,16/10/2021,1.023
38,15/10/2021,1.023
39,14/10/2021,1.0169
40,13/10/2021,1.0094
41,12/10/2021,1.0075
42,11/10/2021,1.0038
43,10/10/2021,1.0018
44,09/10/2021,1.0018
45,08/10/2021,1.0018
46,07/10/2021,1.0014
47,06/10/2021,0.9953
48,05/10/2021,0.9857
49,04/10/2021,0.9881
50,03/10/2021,0.9799
51,02/10/2021,0.9799
52,01/10/2021,0.9799
53,30/09/2021,0.9919
54,29/09/2021,0.9978
55,28/09/2021,0.9959
56,27/09/2021,1.0066
57,26/09/2021,1.0007
58,25/09/2021,1.0007
59,24/09/2021,1.0007
60,23/09/2021,1.0006
61,22/09/2021,0.987
62,21/09/2021,0.9831
63,20/09/2021,0.9792
64,19/09/2021,0.9941
65,18/09/2021,0.9941
66,17/09/2021,0.9941
67,16/09/2021,0.9984
68,15/09/2021,0.9984
69,14/09/2021,0.9977
70,13/09/2021,0.999
71,12/09/2021,0.9975
72,11/09/2021,0.9975
73,10/09/2021,0.9975
74,09/09/2021,0.9971
75,08/09/2021,1.0073
76,07/09/2021,1.0092
77,06/09/2021,1.0063
78,05/09/2021,0.9949
79,04/09/2021,0.9949
80,03/09/2021,0.9949
81,02/09/2021,0.9891
82,01/09/2021,0.9943
83,30/08/2021,0.9939
84,27/08/2021,0.994
85,26/08/2021,0.9985
86,25/08/2021,0.9975
87,24/08/2021,0.9968
88,23/08/2021,0.9783
89,22/08/2021,0.9708
90,21/08/2021,0.9708
91,20/08/2021,0.9708
92,19/08/2021,0.9669
93,18/08/2021,0.9755
94,17/08/2021,0.9714
95,16/08/2021,0.9716
96,15/08/2021,0.9714
97,14/08/2021,0.9714
98,13/08/2021,0.9714
99,12/08/2021,0.9751
0,11/08/2021,0.9775
1,10/08/2021,0.9809
2,09/08/2021,0.9809
3,08/08/2021,0.9895
4,07/08/2021,0.9895
5,06/08/2021,0.9895
6,05/08/2021,0.9903
7,04/08/2021,0.9847
8,03/08/2021,0.9908
9,02/08/2021,0.992
10,01/08/2021,0.9793
11,31/07/2021,0.9793
12,30/07/2021,0.9793
13,29/07/2021,0.9699
14,28/07/2021,0.9702
15,27/07/2021,0.9726
16,26/07/2021,0.974
17,25/07/2021,0.975
18,24/07/2021,0.975
19,23/07/2021,0.975
20,22/07/2021,0.9712
21,21/07/2021,0.9608
22,20/07/2021,0.9645
23,19/07/2021,0.9645
24,18/07/2021,0.9626
25,17/07/2021,0.9626
26,16/07/2021,0.9626
27,15/07/2021,0.9642
28,14/07/2021,0.9596
29,13/07/2021,0.9499
30,12/07/2021,0.9452
31,11/07/2021,0.9532
32,10/07/2021,0.9532
33,09/07/2021,0.9531
34,08/07/2021,0.9464
35,07/07/2021,0.9594
36,06/07/2021,0.959
37,05/07/2021,0.9571
38,04/07/2021,0.9518
39,03/07/2021,0.9518
40,02/07/2021,0.9518
41,01/07/2021,0.9508
42,30/06/2021,0.947
43,29/06/2021,0.9498
44,28/06/2021,0.9493
45,27/06/2021,0.9544
46,26/06/2021,0.9544
47,25/06/2021,0.9544
48,24/06/2021,0.958
49,23/06/2021,0.9665
50,22/06/2021,0.9688
51,21/06/2021,0.9761
52,20/06/2021,0.9826
53,19/06/2021,0.9826
54,18/06/2021,0.9826
55,17/06/2021,0.9797
56,16/06/2021,0.9814
57,15/06/2021,0.9839
58,14/06/2021,0.9804
59,13/06/2021,0.9719
60,12/06/2021,0.9719
61,11/06/2021,0.9718
62,10/06/2021,0.9643
63,09/06/2021,0.9658
64,08/06/2021,0.9701
65,07/06/2021,0.9673
66,06/06/2021,0.9673
67,05/06/2021,0.9673
68,04/06/2021,0.9673
69,03/06/2021,0.9734
70,02/06/2021,0.9748
71,01/06/2021,0.9626
72,31/05/2021,0.9542
73,30/05/2021,0.9548
74,29/05/2021,0.9548
75,28/05/2021,0.9548
76,27/05/2021,0.9636
77,26/05/2021,0.9584
78,25/05/2021,0.9584
79,24/05/2021,0.953
80,23/05/2021,0.9327
81,22/05/2021,0.9327
82,21/05/2021,0.9327
83,20/05/2021,0.9337
84,19/05/2021,0.9454
85,18/05/2021,0.9612
86,17/05/2021,0.9432
87,16/05/2021,0.9538
88,15/05/2021,0.9538
89,14/05/2021,0.9538
90,13/05/2021,0.9538
91,12/05/2021,0.9538
92,11/05/2021,0.9534
93,10/05/2021,0.966
94,09/05/2021,0.9722
95,08/05/2021,0.9722
96,07/05/2021,0.9722
97,06/05/2021,0.9709
98,05/05/2021,0.9739
99,04/05/2021,0.9793
0,03/05/2021,0.98
1,02/05/2021,0.985
2,01/05/2021,0.985
3,30/04/2021,0.985
4,29/04/2021,0.9937
5,28/04/2021,0.9937
6,27/04/2021,0.998
7,26/04/2021,1.0014
8,25/04/2021,1.0057
9,24/04/2021,1.0057
10,23/04/2021,1.0057
11,22/04/2021,1.0026
12,21/04/2021,0.9928
13,20/04/2021,0.9981
14,19/04/2021,1.0029
15,18/04/2021,1.0307
16,17/04/2021,1.0067
17,16/04/2021,1.0307
18,15/04/2021,1.0342
19,14/04/2021,1.0429
20,13/04/2021,1.0414
21,12/04/2021,1.0375
22,11/04/2021,1.0338
23,10/04/2021,1.0338
24,09/04/2021,1.0338
25,08/04/2021,1.0349
26,07/04/2021,1.0315
27,06/04/2021,1.0311
28,05/04/2021,1.0367
29,04/04/2021,1.0344
30,03/04/2021,1.0344
31,02/04/2021,1.0344
32,01/04/2021,1.0217
33,31/03/2021,1.0141
34,30/03/2021,1.0236
35,29/03/2021,1.0278
36,28/03/2021,1.0241
37,27/03/2021,1.0241
38,26/03/2021,1.0241
39,25/03/2021,1.0092
40,24/03/2021,1.0134
41,23/03/2021,1.0182
42,22/03/2021,1.0232
43,21/03/2021,1.0165
44,20/03/2021,1.0165
45,19/03/2021,1.0165
46,18/03/2021,1.0205
47,17/03/2021,1.0093
48,16/03/2021,1.0075
49,15/03/2021,1.0093
50,12/03/2021,1.0147
51,11/03/2021,1.0218
52,10/03/2021,1.0096
53,09/03/2021,1.0004
54,08/03/2021,0.9946
55,07/03/2021,1.0185
56,06/03/2021,1.0185
57,05/03/2021,1.0185
58,04/03/2021,1.0333
59,03/03/2021,1.0484
60,02/03/2021,1.0496
61,01/03/2021,1.0464
62,28/02/2021,1.04
63,27/02/2021,1.04
64,26/02/2021,1.0399
65,25/02/2021,1.0524
66,24/02/2021,1.0243
67,23/02/2021,1.0325
68,22/02/2021,1.033
69,19/02/2021,1.0468
70,18/02/2021,1.0323
71,17/02/2021,1.0364
72,16/02/2021,1.0458
73,15/02/2021,1.0505
74,14/02/2021,1.0369
75,13/02/2021,1.0369
76,12/02/2021,1.0369
77,11/02/2021,1.0369
78,10/02/2021,1.0217
79,09/02/2021,1.0307
80,08/02/2021,1.0281
81,05/02/2021,1.0306
82,04/02/2021,1.0295
83,03/02/2021,1.0224
84,02/02/2021,1.0033
85,01/02/2021,0.9974
86,31/01/2021,0.9974
87,30/01/2021,0.9974
88,29/01/2021,0.9974
89,27/01/2021,1.0137
90,26/01/2021,0.9928
91,25/01/2021,0.9798
92,24/01/2021,1.0059
93,23/01/2021,1.0059
94,22/01/2021,1.0059
95,21/01/2021,0.9878
96,20/01/2021,0.9928
97,19/01/2021,0.989
98,18/01/2021,0.9962
99,17/01/2021,0.9857
0,16/01/2021,0.9857
1,15/01/2021,0.9857
2,14/01/2021,0.9781
3,13/01/2021,0.9602
