,NAV Date,NAV Price
92,25/01/2023,0.2263
93,20/01/2023,0.2238
94,19/01/2023,0.2225
95,18/01/2023,0.2223
96,17/01/2023,0.2212
97,16/01/2023,0.2211
98,13/01/2023,0.2212
99,12/01/2023,0.2214
0,11/01/2023,0.2206
1,10/01/2023,0.219
2,09/01/2023,0.22
3,06/01/2023,0.2172
4,05/01/2023,0.2168
5,04/01/2023,0.2168
6,03/01/2023,0.2169
7,30/12/2022,0.2183
8,29/12/2022,0.2166
9,28/12/2022,0.2173
10,27/12/2022,0.217
11,23/12/2022,0.2167
12,22/12/2022,0.2161
13,21/12/2022,0.2154
14,20/12/2022,0.2161
15,19/12/2022,0.2171
16,16/12/2022,0.2179
17,15/12/2022,0.2173
18,14/12/2022,0.2185
19,13/12/2022,0.2178
20,12/12/2022,0.2173
21,09/12/2022,0.2176
22,08/12/2022,0.2157
23,07/12/2022,0.2171
24,06/12/2022,0.218
25,05/12/2022,0.218
26,02/12/2022,0.2177
27,01/12/2022,0.2179
28,30/11/2022,0.2161
29,29/11/2022,0.2147
30,28/11/2022,0.2138
31,27/11/2022,0.2138
32,26/11/2022,0.2138
33,25/11/2022,0.2138
34,24/11/2022,0.215
35,23/11/2022,0.21
36,22/11/2022,0.2088
37,21/11/2022,0.2092
38,20/11/2022,0.2081
39,19/11/2022,0.2081
40,18/11/2022,0.2081
41,17/11/2022,0.2081
42,16/11/2022,0.2085
43,15/11/2022,0.2085
44,14/11/2022,0.2082
45,13/11/2022,0.2079
46,12/11/2022,0.2078
47,11/11/2022,0.2078
48,10/11/2022,0.2061
49,09/11/2022,0.2069
50,08/11/2022,0.2069
51,07/11/2022,0.2067
52,06/11/2022,0.207
53,05/11/2022,0.207
54,04/11/2022,0.207
55,03/11/2022,0.2053
56,02/11/2022,0.2064
57,01/11/2022,0.2065
58,31/10/2022,0.2073
59,30/10/2022,0.2059
60,29/10/2022,0.2059
61,28/10/2022,0.2059
62,27/10/2022,0.2063
63,26/10/2022,0.2043
64,25/10/2022,0.2033
65,24/10/2022,0.2032
66,23/10/2022,0.2032
67,22/10/2022,0.2032
68,21/10/2022,0.2032
69,20/10/2022,0.203
70,19/10/2022,0.2014
71,18/10/2022,0.2014
72,17/10/2022,0.1995
73,16/10/2022,0.2006
74,15/10/2022,0.2006
75,14/10/2022,0.2006
76,13/10/2022,0.2006
77,12/10/2022,0.2017
78,11/10/2022,0.2027
79,10/10/2022,0.2048
80,09/10/2022,0.2048
81,08/10/2022,0.2048
82,07/10/2022,0.2048
83,06/10/2022,0.2056
84,05/10/2022,0.2052
85,04/10/2022,0.2032
86,03/10/2022,0.2025
87,02/10/2022,0.2038
88,01/10/2022,0.2038
89,30/09/2022,0.2038
90,29/09/2022,0.2044
91,28/09/2022,0.2038
92,27/09/2022,0.2055
93,26/09/2022,0.2063
94,25/09/2022,0.2088
95,24/09/2022,0.2088
96,23/09/2022,0.2088
97,22/09/2022,0.2099
98,21/09/2022,0.2103
99,20/09/2022,0.2125
0,19/09/2022,0.2119
1,18/09/2022,0.2137
2,17/09/2022,0.2137
3,16/09/2022,0.2137
4,15/09/2022,0.2137
5,14/09/2022,0.2138
6,13/09/2022,0.2156
7,12/09/2022,0.2163
8,11/09/2022,0.2155
9,10/09/2022,0.2155
10,09/09/2022,0.2155
11,08/09/2022,0.2156
12,07/09/2022,0.2151
13,06/09/2022,0.2151
14,05/09/2022,0.2139
15,04/09/2022,0.2134
16,03/09/2022,0.2134
17,02/09/2022,0.2134
18,01/09/2022,0.2134
19,30/08/2022,0.2155
20,29/08/2022,0.215
21,28/08/2022,0.2157
22,27/08/2022,0.2157
23,26/08/2022,0.2157
24,25/08/2022,0.2147
25,24/08/2022,0.2121
26,23/08/2022,0.2128
27,22/08/2022,0.2122
28,21/08/2022,0.2141
29,20/08/2022,0.2141
30,19/08/2022,0.2141
31,18/08/2022,0.214
32,17/08/2022,0.2138
33,16/08/2022,0.2134
34,15/08/2022,0.2121
35,14/08/2022,0.2125
36,13/08/2022,0.2125
37,12/08/2022,0.2125
38,11/08/2022,0.2129
39,10/08/2022,0.2105
40,09/08/2022,0.2116
41,08/08/2022,0.2119
42,07/08/2022,0.2123
43,06/08/2022,0.2123
44,05/08/2022,0.2123
45,04/08/2022,0.2129
46,03/08/2022,0.2121
47,02/08/2022,0.212
48,01/08/2022,0.2137
49,31/07/2022,0.2126
50,30/07/2022,0.2126
51,29/07/2022,0.2126
52,28/07/2022,0.2132
53,27/07/2022,0.2094
54,26/07/2022,0.2089
55,25/07/2022,0.2082
56,24/07/2022,0.2089
57,23/07/2022,0.2089
58,22/07/2022,0.2089
59,21/07/2022,0.2079
60,20/07/2022,0.2056
61,19/07/2022,0.2038
62,18/07/2022,0.2039
63,17/07/2022,0.2013
64,16/07/2022,0.2013
65,15/07/2022,0.2013
66,14/07/2022,0.202
67,13/07/2022,0.2021
68,12/07/2022,0.2032
69,11/07/2022,0.2046
70,10/07/2022,0.2046
71,09/07/2022,0.2046
72,08/07/2022,0.2046
73,07/07/2022,0.203
74,06/07/2022,0.2046
75,05/07/2022,0.2081
76,04/07/2022,0.2068
77,03/07/2022,0.2085
78,02/07/2022,0.2085
79,01/07/2022,0.2085
80,30/06/2022,0.2097
81,29/06/2022,0.2097
82,28/06/2022,0.2111
83,27/06/2022,0.2092
84,26/06/2022,0.2085
85,25/06/2022,0.2085
86,24/06/2022,0.2085
87,23/06/2022,0.2072
88,22/06/2022,0.2079
89,21/06/2022,0.2106
90,20/06/2022,0.2091
91,19/06/2022,0.2114
92,18/06/2022,0.2114
93,17/06/2022,0.2114
94,16/06/2022,0.2194
95,15/06/2022,0.2186
96,14/06/2022,0.2212
97,13/06/2022,0.2202
98,12/06/2022,0.2255
99,11/06/2022,0.2255
0,10/06/2022,0.2255
1,09/06/2022,0.2274
2,08/06/2022,0.2297
3,07/06/2022,0.2289
4,06/06/2022,0.2298
5,05/06/2022,0.2298
6,04/06/2022,0.2298
7,03/06/2022,0.2298
8,02/06/2022,0.2296
9,01/06/2022,0.2298
10,31/05/2022,0.2327
11,30/05/2022,0.2284
12,29/05/2022,0.2279
13,28/05/2022,0.2279
14,27/05/2022,0.2279
15,26/05/2022,0.2292
16,25/05/2022,0.2283
17,24/05/2022,0.2306
18,23/05/2022,0.2327
19,22/05/2022,0.2333
20,21/05/2022,0.2333
21,20/05/2022,0.2333
22,19/05/2022,0.231
23,18/05/2022,0.2324
24,17/05/2022,0.2314
25,16/05/2022,0.2285
26,15/05/2022,0.2285
27,14/05/2022,0.2285
28,13/05/2022,0.2285
29,12/05/2022,0.2276
30,11/05/2022,0.2298
31,10/05/2022,0.2297
32,09/05/2022,0.2307
33,08/05/2022,0.2341
34,07/05/2022,0.2341
35,06/05/2022,0.2341
36,05/05/2022,0.236
37,04/05/2022,0.236
38,03/05/2022,0.236
39,02/05/2022,0.236
40,01/05/2022,0.236
41,30/04/2022,0.236
42,29/04/2022,0.236
43,28/04/2022,0.2341
44,27/04/2022,0.2328
45,26/04/2022,0.2356
46,25/04/2022,0.2343
47,24/04/2022,0.238
48,23/04/2022,0.238
49,22/04/2022,0.238
50,21/04/2022,0.239
51,20/04/2022,0.2387
52,19/04/2022,0.2371
53,18/04/2022,0.2371
54,17/04/2022,0.2374
55,16/04/2022,0.2374
56,15/04/2022,0.2374
57,14/04/2022,0.2369
58,13/04/2022,0.2367
59,12/04/2022,0.2354
60,11/04/2022,0.2366
61,10/04/2022,0.2376
62,09/04/2022,0.2376
63,08/04/2022,0.2376
64,07/04/2022,0.2367
65,06/04/2022,0.2369
66,05/04/2022,0.2358
67,04/04/2022,0.2342
68,03/04/2022,0.2322
69,02/04/2022,0.2322
70,01/04/2022,0.2322
71,31/03/2022,0.233
72,30/03/2022,0.2321
73,29/03/2022,0.2314
74,28/03/2022,0.232
75,27/03/2022,0.2324
76,26/03/2022,0.2324
77,25/03/2022,0.2324
78,24/03/2022,0.2315
79,23/03/2022,0.2314
80,22/03/2022,0.2289
81,21/03/2022,0.2292
82,20/03/2022,0.2284
83,19/03/2022,0.2284
84,18/03/2022,0.2284
85,17/03/2022,0.2286
86,16/03/2022,0.2259
87,15/03/2022,0.2222
88,14/03/2022,0.2258
89,13/03/2022,0.2282
90,12/03/2022,0.2282
91,11/03/2022,0.2282
92,10/03/2022,0.2295
93,09/03/2022,0.229
94,08/03/2022,0.2263
95,07/03/2022,0.2304
96,06/03/2022,0.2319
97,05/03/2022,0.2319
98,04/03/2022,0.2319
99,03/03/2022,0.2342
0,02/03/2022,0.2328
1,01/03/2022,0.2339
2,28/02/2022,0.2343
3,27/02/2022,0.2341
4,26/02/2022,0.2341
5,25/02/2022,0.2341
6,24/02/2022,0.2302
7,23/02/2022,0.2305
8,22/02/2022,0.2289
9,21/02/2022,0.2305
10,20/02/2022,0.2327
11,19/02/2022,0.2327
12,18/02/2022,0.2327
13,17/02/2022,0.2329
14,16/02/2022,0.2329
15,15/02/2022,0.2327
16,14/02/2022,0.2326
17,13/02/2022,0.233
18,12/02/2022,0.233
19,11/02/2022,0.233
20,10/02/2022,0.2319
21,09/02/2022,0.2312
22,08/02/2022,0.2287
23,07/02/2022,0.2275
24,06/02/2022,0.2282
25,05/02/2022,0.2282
26,04/02/2022,0.2282
27,03/02/2022,0.2272
28,02/02/2022,0.2265
29,01/02/2022,0.2265
30,31/01/2022,0.2265
31,30/01/2022,0.2262
32,29/01/2022,0.2262
33,28/01/2022,0.2262
34,27/01/2022,0.2261
35,26/01/2022,0.2259
36,25/01/2022,0.2246
37,24/01/2022,0.2249
38,23/01/2022,0.2258
39,22/01/2022,0.2258
40,21/01/2022,0.2258
41,20/01/2022,0.227
42,19/01/2022,0.226
43,18/01/2022,0.2301
44,17/01/2022,0.2301
45,16/01/2022,0.2327
46,15/01/2022,0.2327
47,14/01/2022,0.2327
48,13/01/2022,0.2379
49,12/01/2022,0.2379
50,11/01/2022,0.2359
51,10/01/2022,0.2375
52,09/01/2022,0.2402
53,08/01/2022,0.2402
54,07/01/2022,0.2402
55,06/01/2022,0.2408
56,05/01/2022,0.2415
57,04/01/2022,0.2415
58,03/01/2022,0.2406
59,02/01/2022,0.2409
60,01/01/2022,0.2409
61,31/12/2021,0.2409
62,30/12/2021,0.2408
63,29/12/2021,0.2406
64,28/12/2021,0.2392
65,27/12/2021,0.2379
66,26/12/2021,0.2371
67,25/12/2021,0.2371
68,24/12/2021,0.2371
69,23/12/2021,0.2363
70,22/12/2021,0.2328
71,21/12/2021,0.2321
72,20/12/2021,0.2317
73,19/12/2021,0.2333
74,18/12/2021,0.2333
75,17/12/2021,0.2333
76,16/12/2021,0.2336
77,15/12/2021,0.2319
78,14/12/2021,0.2315
79,13/12/2021,0.2319
80,12/12/2021,0.2318
81,11/12/2021,0.2318
82,10/12/2021,0.2318
83,09/12/2021,0.2321
84,08/12/2021,0.2331
85,07/12/2021,0.2343
86,06/12/2021,0.2318
87,05/12/2021,0.2355
88,04/12/2021,0.2355
89,03/12/2021,0.2355
90,02/12/2021,0.2355
91,01/12/2021,0.2377
92,30/11/2021,0.2391
93,29/11/2021,0.2354
94,28/11/2021,0.2373
95,27/11/2021,0.2373
96,26/11/2021,0.2373
97,25/11/2021,0.2412
98,24/11/2021,0.2426
99,23/11/2021,0.2435
0,22/11/2021,0.2455
1,21/11/2021,0.2461
2,20/11/2021,0.246
3,19/11/2021,0.246
4,18/11/2021,0.2443
5,17/11/2021,0.2451
6,16/11/2021,0.2467
7,15/11/2021,0.2474
8,14/11/2021,0.2474
9,13/11/2021,0.2474
10,12/11/2021,0.2474
11,11/11/2021,0.2463
12,10/11/2021,0.2474
13,09/11/2021,0.2479
14,08/11/2021,0.2484
15,07/11/2021,0.2481
16,06/11/2021,0.2481
17,05/11/2021,0.2481
18,04/11/2021,0.2476
19,03/11/2021,0.2476
20,02/11/2021,0.249
21,01/11/2021,0.2464
22,31/10/2021,0.2512
23,30/10/2021,0.2512
24,29/10/2021,0.2512
25,28/10/2021,0.2495
26,27/10/2021,0.2513
27,26/10/2021,0.251
28,25/10/2021,0.2508
29,24/10/2021,0.2513
30,23/10/2021,0.2513
31,22/10/2021,0.2513
32,21/10/2021,0.2521
33,20/10/2021,0.2524
34,19/10/2021,0.2528
35,18/10/2021,0.2528
36,17/10/2021,0.2522
37,16/10/2021,0.2522
38,15/10/2021,0.2522
39,14/10/2021,0.2508
40,13/10/2021,0.2491
41,12/10/2021,0.249
42,11/10/2021,0.248
43,10/10/2021,0.2475
44,09/10/2021,0.2475
45,08/10/2021,0.2475
46,07/10/2021,0.2473
47,06/10/2021,0.2457
48,05/10/2021,0.2434
49,04/10/2021,0.2438
50,03/10/2021,0.2422
51,02/10/2021,0.2422
52,01/10/2021,0.2422
53,30/09/2021,0.2447
54,29/09/2021,0.2459
55,28/09/2021,0.245
56,27/09/2021,0.2471
57,26/09/2021,0.2459
58,25/09/2021,0.2459
59,24/09/2021,0.2459
60,23/09/2021,0.2458
61,22/09/2021,0.2429
62,21/09/2021,0.2415
63,20/09/2021,0.2409
64,19/09/2021,0.2443
65,18/09/2021,0.2443
66,17/09/2021,0.2443
67,16/09/2021,0.245
68,15/09/2021,0.245
69,14/09/2021,0.2449
70,13/09/2021,0.245
71,12/09/2021,0.2448
72,11/09/2021,0.2448
73,10/09/2021,0.2448
74,09/09/2021,0.245
75,08/09/2021,0.2469
76,07/09/2021,0.2472
77,06/09/2021,0.2465
78,05/09/2021,0.244
79,04/09/2021,0.244
80,03/09/2021,0.244
81,02/09/2021,0.243
82,01/09/2021,0.244
83,30/08/2021,0.2439
84,27/08/2021,0.2435
85,26/08/2021,0.2447
86,25/08/2021,0.2444
87,24/08/2021,0.2436
88,23/08/2021,0.24
89,22/08/2021,0.2382
90,21/08/2021,0.2382
91,20/08/2021,0.2382
92,19/08/2021,0.2376
93,18/08/2021,0.2395
94,17/08/2021,0.2393
95,16/08/2021,0.2392
96,15/08/2021,0.2392
97,14/08/2021,0.2392
98,13/08/2021,0.2392
99,12/08/2021,0.24
0,11/08/2021,0.2406
1,10/08/2021,0.241
2,09/08/2021,0.241
3,08/08/2021,0.2425
4,07/08/2021,0.2425
5,06/08/2021,0.2425
6,05/08/2021,0.2427
7,04/08/2021,0.2412
8,03/08/2021,0.2429
9,02/08/2021,0.2424
10,01/08/2021,0.2396
11,31/07/2021,0.2396
12,30/07/2021,0.2396
13,29/07/2021,0.2384
14,28/07/2021,0.2378
15,27/07/2021,0.2385
16,26/07/2021,0.2388
17,25/07/2021,0.2392
18,24/07/2021,0.2392
19,23/07/2021,0.2392
20,22/07/2021,0.2378
21,21/07/2021,0.2357
22,20/07/2021,0.2365
23,19/07/2021,0.2365
24,18/07/2021,0.2363
25,17/07/2021,0.2363
26,16/07/2021,0.2363
27,15/07/2021,0.2366
28,14/07/2021,0.2362
29,13/07/2021,0.2339
30,12/07/2021,0.2328
31,11/07/2021,0.2344
32,10/07/2021,0.2344
33,09/07/2021,0.2344
34,08/07/2021,0.2332
35,07/07/2021,0.2359
36,06/07/2021,0.2355
37,05/07/2021,0.2351
38,04/07/2021,0.2336
39,03/07/2021,0.2336
40,02/07/2021,0.2336
41,01/07/2021,0.2334
42,30/06/2021,0.2327
43,29/06/2021,0.233
44,28/06/2021,0.2329
45,27/06/2021,0.2339
46,26/06/2021,0.2339
47,25/06/2021,0.2339
48,24/06/2021,0.2349
49,23/06/2021,0.2368
50,22/06/2021,0.2371
51,21/06/2021,0.2387
52,20/06/2021,0.2404
53,19/06/2021,0.2404
54,18/06/2021,0.2404
55,17/06/2021,0.2391
56,16/06/2021,0.2398
57,15/06/2021,0.2403
58,14/06/2021,0.2392
59,13/06/2021,0.2369
60,12/06/2021,0.2369
61,11/06/2021,0.2369
62,10/06/2021,0.235
63,09/06/2021,0.2349
64,08/06/2021,0.2359
65,07/06/2021,0.2355
66,06/06/2021,0.2355
67,05/06/2021,0.2355
68,04/06/2021,0.2355
69,03/06/2021,0.2367
70,02/06/2021,0.2371
71,01/06/2021,0.2349
72,31/05/2021,0.2327
73,30/05/2021,0.2326
74,29/05/2021,0.2326
75,28/05/2021,0.2326
76,27/05/2021,0.2351
77,26/05/2021,0.2333
78,25/05/2021,0.2333
79,24/05/2021,0.2321
80,23/05/2021,0.2274
81,22/05/2021,0.2274
82,21/05/2021,0.2274
83,20/05/2021,0.2277
84,19/05/2021,0.2298
85,18/05/2021,0.2333
86,17/05/2021,0.2294
87,16/05/2021,0.232
88,15/05/2021,0.232
89,14/05/2021,0.232
90,13/05/2021,0.232
91,12/05/2021,0.232
92,11/05/2021,0.2317
93,10/05/2021,0.2352
94,09/05/2021,0.2416
95,08/05/2021,0.2367
96,07/05/2021,0.2416
97,06/05/2021,0.2414
98,05/05/2021,0.2422
99,04/05/2021,0.2438
0,03/05/2021,0.244
1,02/05/2021,0.2452
2,01/05/2021,0.2452
3,30/04/2021,0.2452
4,29/04/2021,0.2472
5,28/04/2021,0.2472
6,27/04/2021,0.2477
7,26/04/2021,0.2489
8,25/04/2021,0.2494
9,24/04/2021,0.2494
10,23/04/2021,0.2494
11,22/04/2021,0.2485
12,21/04/2021,0.2465
13,20/04/2021,0.2481
14,19/04/2021,0.2493
15,18/04/2021,0.2505
16,17/04/2021,0.2504
17,16/04/2021,0.2504
18,15/04/2021,0.2505
19,14/04/2021,0.2521
20,13/04/2021,0.2521
21,12/04/2021,0.251
22,11/04/2021,0.2505
23,10/04/2021,0.2505
24,09/04/2021,0.2505
25,08/04/2021,0.2505
26,07/04/2021,0.2503
27,06/04/2021,0.2503
28,05/04/2021,0.2515
29,04/04/2021,0.2515
30,03/04/2021,0.2515
31,02/04/2021,0.2515
32,01/04/2021,0.2487
33,31/03/2021,0.247
34,30/03/2021,0.2495
35,29/03/2021,0.2504
36,28/03/2021,0.2495
37,27/03/2021,0.2495
38,26/03/2021,0.2495
39,25/03/2021,0.2465
40,24/03/2021,0.2479
41,23/03/2021,0.2483
42,22/03/2021,0.2493
43,21/03/2021,0.248
44,20/03/2021,0.248
45,19/03/2021,0.248
46,18/03/2021,0.2487
47,17/03/2021,0.246
48,16/03/2021,0.2452
49,15/03/2021,0.2448
50,12/03/2021,0.2464
51,11/03/2021,0.2473
52,10/03/2021,0.2451
53,09/03/2021,0.2433
54,08/03/2021,0.243
55,07/03/2021,0.247
56,06/03/2021,0.247
57,05/03/2021,0.247
58,04/03/2021,0.2501
59,03/03/2021,0.2532
60,02/03/2021,0.2538
61,01/03/2021,0.2528
62,28/02/2021,0.2511
63,27/02/2021,0.2511
64,26/02/2021,0.2511
65,25/02/2021,0.2535
66,24/02/2021,0.2471
67,23/02/2021,0.2492
68,22/02/2021,0.2484
69,19/02/2021,0.2515
70,18/02/2021,0.2487
71,17/02/2021,0.2492
72,16/02/2021,0.2516
73,15/02/2021,0.2521
74,14/02/2021,0.2494
75,13/02/2021,0.2494
76,12/02/2021,0.2494
77,11/02/2021,0.2494
78,10/02/2021,0.2467
79,09/02/2021,0.2482
80,08/02/2021,0.2474
81,05/02/2021,0.2476
82,04/02/2021,0.2473
83,03/02/2021,0.2455
84,02/02/2021,0.2416
85,01/02/2021,0.2405
86,31/01/2021,0.2405
87,30/01/2021,0.2405
88,29/01/2021,0.2405
89,27/01/2021,0.2437
90,26/01/2021,0.2399
91,25/01/2021,0.2372
92,24/01/2021,0.243
93,23/01/2021,0.243
94,22/01/2021,0.243
95,21/01/2021,0.2383
96,20/01/2021,0.2399
97,19/01/2021,0.2389
98,18/01/2021,0.2401
99,17/01/2021,0.2377
0,16/01/2021,0.2377
1,15/01/2021,0.2377
2,14/01/2021,0.2357
3,13/01/2021,0.2327
4,12/01/2021,0.2286
