,NAV Date,NAV Price
25,12/05/2023,0.3888
26,11/05/2023,0.3888
27,10/05/2023,0.3887
28,09/05/2023,0.3887
29,08/05/2023,0.3886
30,05/05/2023,0.3885
31,03/05/2023,0.3884
32,02/05/2023,0.3884
33,28/04/2023,0.3883
34,27/04/2023,0.3882
35,26/04/2023,0.3882
36,25/04/2023,0.3881
37,20/04/2023,0.388
38,19/04/2023,0.3879
39,18/04/2023,0.3879
40,17/04/2023,0.3878
41,14/04/2023,0.3877
42,13/04/2023,0.3877
43,12/04/2023,0.3877
44,11/04/2023,0.3876
45,10/04/2023,0.3876
46,07/04/2023,0.3875
47,06/04/2023,0.3874
48,05/04/2023,0.3874
49,04/04/2023,0.3874
50,03/04/2023,0.3873
51,31/03/2023,0.3872
52,30/03/2023,0.3872
53,29/03/2023,0.3871
54,28/03/2023,0.3871
55,27/03/2023,0.3871
56,24/03/2023,0.387
57,23/03/2023,0.3869
58,22/03/2023,0.3869
59,21/03/2023,0.3869
60,20/03/2023,0.3868
61,17/03/2023,0.3867
62,16/03/2023,0.3867
63,15/03/2023,0.3866
64,14/03/2023,0.3866
65,13/03/2023,0.3866
66,10/03/2023,0.3865
67,09/03/2023,0.3864
68,08/03/2023,0.3864
69,07/03/2023,0.3864
70,06/03/2023,0.3863
71,03/03/2023,0.3862
72,02/03/2023,0.3862
73,01/03/2023,0.3861
74,28/02/2023,0.3861
75,27/02/2023,0.386
76,24/02/2023,0.3859
77,23/02/2023,0.3859
78,22/02/2023,0.3858
79,21/02/2023,0.3858
80,20/02/2023,0.3858
81,17/02/2023,0.3857
82,16/02/2023,0.3856
83,15/02/2023,0.3856
84,14/02/2023,0.3855
85,13/02/2023,0.3855
86,10/02/2023,0.3854
87,09/02/2023,0.3854
88,08/02/2023,0.3853
89,07/02/2023,0.3853
90,03/02/2023,0.3851
91,02/02/2023,0.3851
92,31/01/2023,0.385
93,30/01/2023,0.385
94,27/01/2023,0.3849
95,26/01/2023,0.3848
96,25/01/2023,0.3848
97,20/01/2023,0.3846
98,19/01/2023,0.3846
99,18/01/2023,0.3846
0,17/01/2023,0.3845
1,16/01/2023,0.3845
2,13/01/2023,0.3844
3,12/01/2023,0.3843
4,11/01/2023,0.3843
5,10/01/2023,0.3843
6,09/01/2023,0.3842
7,06/01/2023,0.3841
8,05/01/2023,0.3841
9,04/01/2023,0.384
10,03/01/2023,0.384
11,30/12/2022,0.3838
12,29/12/2022,0.3838
13,28/12/2022,0.3838
14,27/12/2022,0.3837
15,23/12/2022,0.3836
16,22/12/2022,0.3835
17,21/12/2022,0.3835
18,20/12/2022,0.3835
19,19/12/2022,0.3834
20,16/12/2022,0.3833
21,15/12/2022,0.3833
22,14/12/2022,0.3833
23,13/12/2022,0.3832
24,12/12/2022,0.3832
25,09/12/2022,0.3831
26,08/12/2022,0.383
27,07/12/2022,0.383
28,06/12/2022,0.383
29,05/12/2022,0.3829
30,02/12/2022,0.3828
31,01/12/2022,0.3828
32,30/11/2022,0.3827
33,29/11/2022,0.3827
34,28/11/2022,0.3827
35,27/11/2022,0.3826
36,26/11/2022,0.3826
37,25/11/2022,0.3825
38,24/11/2022,0.3825
39,23/11/2022,0.3825
40,22/11/2022,0.3824
41,21/11/2022,0.3824
42,20/11/2022,0.3824
43,19/11/2022,0.3823
44,18/11/2022,0.3823
45,17/11/2022,0.3823
46,16/11/2022,0.3822
47,15/11/2022,0.3822
48,14/11/2022,0.3822
49,13/11/2022,0.3821
50,12/11/2022,0.3821
51,11/11/2022,0.3821
52,10/11/2022,0.382
53,09/11/2022,0.382
54,08/11/2022,0.382
55,07/11/2022,0.3819
56,06/11/2022,0.3819
57,05/11/2022,0.3819
58,04/11/2022,0.3818
59,03/11/2022,0.3818
60,02/11/2022,0.3818
61,01/11/2022,0.3817
62,31/10/2022,0.3817
63,30/10/2022,0.3817
64,29/10/2022,0.3816
65,28/10/2022,0.3816
66,27/10/2022,0.3816
67,26/10/2022,0.3815
68,25/10/2022,0.3815
69,24/10/2022,0.3815
70,23/10/2022,0.3814
71,22/10/2022,0.3814
72,21/10/2022,0.3814
73,20/10/2022,0.3813
74,19/10/2022,0.3813
75,18/10/2022,0.3813
76,17/10/2022,0.3812
77,16/10/2022,0.3812
78,15/10/2022,0.3812
79,14/10/2022,0.3812
80,13/10/2022,0.3811
81,12/10/2022,0.3811
82,11/10/2022,0.3811
83,10/10/2022,0.381
84,09/10/2022,0.381
85,08/10/2022,0.381
86,07/10/2022,0.3809
87,06/10/2022,0.3809
88,05/10/2022,0.3809
89,04/10/2022,0.3808
90,03/10/2022,0.3808
91,02/10/2022,0.3808
92,01/10/2022,0.3807
93,30/09/2022,0.3807
94,29/09/2022,0.3807
95,28/09/2022,0.3807
96,27/09/2022,0.3806
97,26/09/2022,0.3806
98,25/09/2022,0.3806
99,24/09/2022,0.3805
0,23/09/2022,0.3805
1,22/09/2022,0.3805
2,21/09/2022,0.3804
3,20/09/2022,0.3804
4,19/09/2022,0.3804
5,18/09/2022,0.3804
6,17/09/2022,0.3803
7,16/09/2022,0.3803
8,15/09/2022,0.3803
9,14/09/2022,0.3802
10,13/09/2022,0.3802
11,12/09/2022,0.3802
12,11/09/2022,0.3802
13,10/09/2022,0.3801
14,09/09/2022,0.3801
15,08/09/2022,0.3801
16,07/09/2022,0.38
17,06/09/2022,0.38
18,05/09/2022,0.38
19,04/09/2022,0.38
20,03/09/2022,0.3799
21,02/09/2022,0.3799
22,01/09/2022,0.3799
23,30/08/2022,0.3798
24,29/08/2022,0.3798
25,28/08/2022,0.3798
26,27/08/2022,0.3797
27,26/08/2022,0.3797
28,25/08/2022,0.3797
29,24/08/2022,0.3796
30,23/08/2022,0.3796
31,22/08/2022,0.3796
32,21/08/2022,0.3795
33,20/08/2022,0.3795
34,19/08/2022,0.3795
35,18/08/2022,0.3795
36,17/08/2022,0.3794
37,16/08/2022,0.3794
38,15/08/2022,0.3794
39,14/08/2022,0.3794
40,13/08/2022,0.3793
41,12/08/2022,0.3793
42,11/08/2022,0.3793
43,10/08/2022,0.3792
44,09/08/2022,0.3792
45,08/08/2022,0.3792
46,07/08/2022,0.3792
47,06/08/2022,0.3791
48,05/08/2022,0.3791
49,04/08/2022,0.3791
50,03/08/2022,0.3791
51,02/08/2022,0.379
52,01/08/2022,0.379
53,31/07/2022,0.379
54,30/07/2022,0.3789
55,29/07/2022,0.3789
56,28/07/2022,0.3789
57,27/07/2022,0.3789
58,26/07/2022,0.3788
59,25/07/2022,0.3788
60,24/07/2022,0.3788
61,23/07/2022,0.3788
62,22/07/2022,0.3787
63,21/07/2022,0.3787
64,20/07/2022,0.3787
65,19/07/2022,0.3787
66,18/07/2022,0.3786
67,17/07/2022,0.3786
68,16/07/2022,0.3786
69,15/07/2022,0.3786
70,14/07/2022,0.3786
71,13/07/2022,0.3785
72,12/07/2022,0.3785
73,11/07/2022,0.3785
74,10/07/2022,0.3785
75,09/07/2022,0.3784
76,08/07/2022,0.3784
77,07/07/2022,0.3784
78,06/07/2022,0.3784
79,05/07/2022,0.3783
80,04/07/2022,0.3783
81,03/07/2022,0.3783
82,02/07/2022,0.3783
83,01/07/2022,0.3782
84,30/06/2022,0.3782
85,29/06/2022,0.3782
86,28/06/2022,0.3782
87,27/06/2022,0.3782
88,26/06/2022,0.3781
89,25/06/2022,0.3781
90,24/06/2022,0.3781
91,23/06/2022,0.3781
92,22/06/2022,0.378
93,21/06/2022,0.378
94,20/06/2022,0.378
95,19/06/2022,0.378
96,18/06/2022,0.3779
97,17/06/2022,0.3779
98,16/06/2022,0.3779
99,15/06/2022,0.3779
0,14/06/2022,0.3778
1,13/06/2022,0.3778
2,12/06/2022,0.3778
3,11/06/2022,0.3778
4,10/06/2022,0.3778
5,09/06/2022,0.3777
6,08/06/2022,0.3777
7,07/06/2022,0.3777
8,06/06/2022,0.3777
9,05/06/2022,0.3776
10,04/06/2022,0.3776
11,03/06/2022,0.3776
12,02/06/2022,0.3776
13,01/06/2022,0.3775
14,31/05/2022,0.3775
15,30/05/2022,0.3775
16,29/05/2022,0.3775
17,28/05/2022,0.3774
18,27/05/2022,0.3774
19,26/05/2022,0.3774
20,25/05/2022,0.3774
21,24/05/2022,0.3774
22,23/05/2022,0.3773
23,22/05/2022,0.3773
24,21/05/2022,0.3773
25,20/05/2022,0.3773
26,19/05/2022,0.3772
27,18/05/2022,0.3772
28,17/05/2022,0.3772
29,16/05/2022,0.3772
30,15/05/2022,0.3772
31,14/05/2022,0.3771
32,13/05/2022,0.3771
33,12/05/2022,0.3771
34,11/05/2022,0.3771
35,10/05/2022,0.377
36,09/05/2022,0.377
37,08/05/2022,0.377
38,07/05/2022,0.377
39,06/05/2022,0.3769
40,05/05/2022,0.3769
41,04/05/2022,0.3769
42,03/05/2022,0.3769
43,02/05/2022,0.3769
44,01/05/2022,0.3768
45,30/04/2022,0.3768
46,29/04/2022,0.3768
47,28/04/2022,0.3768
48,27/04/2022,0.3767
49,26/04/2022,0.3767
50,25/04/2022,0.3767
51,24/04/2022,0.3767
52,23/04/2022,0.3766
53,22/04/2022,0.3766
54,21/04/2022,0.3766
55,20/04/2022,0.3766
56,19/04/2022,0.3765
57,18/04/2022,0.3765
58,17/04/2022,0.3765
59,16/04/2022,0.3765
60,15/04/2022,0.3765
61,14/04/2022,0.3764
62,13/04/2022,0.3764
63,12/04/2022,0.3764
64,11/04/2022,0.3764
65,10/04/2022,0.3763
66,09/04/2022,0.3763
67,08/04/2022,0.3763
68,07/04/2022,0.3763
69,06/04/2022,0.3762
70,05/04/2022,0.3762
71,04/04/2022,0.3762
72,03/04/2022,0.3762
73,02/04/2022,0.3762
74,01/04/2022,0.3761
75,31/03/2022,0.3761
76,30/03/2022,0.3761
77,29/03/2022,0.3761
78,28/03/2022,0.376
79,27/03/2022,0.376
80,26/03/2022,0.376
81,25/03/2022,0.376
82,24/03/2022,0.376
83,23/03/2022,0.3759
84,22/03/2022,0.3759
85,21/03/2022,0.3759
86,20/03/2022,0.3759
87,19/03/2022,0.3758
88,18/03/2022,0.3758
89,17/03/2022,0.3758
90,16/03/2022,0.3758
91,15/03/2022,0.3757
92,14/03/2022,0.3757
93,13/03/2022,0.3757
94,12/03/2022,0.3757
95,11/03/2022,0.3757
96,10/03/2022,0.3756
97,09/03/2022,0.3756
98,08/03/2022,0.3756
99,07/03/2022,0.3756
0,06/03/2022,0.3756
1,05/03/2022,0.3755
2,04/03/2022,0.3755
3,03/03/2022,0.3755
4,02/03/2022,0.3755
5,01/03/2022,0.3754
6,28/02/2022,0.3754
7,27/02/2022,0.3754
8,26/02/2022,0.3754
9,25/02/2022,0.3753
10,24/02/2022,0.3753
11,23/02/2022,0.3753
12,22/02/2022,0.3753
13,21/02/2022,0.3753
14,20/02/2022,0.3752
15,19/02/2022,0.3752
16,18/02/2022,0.3752
17,17/02/2022,0.3752
18,16/02/2022,0.3751
19,15/02/2022,0.3751
20,14/02/2022,0.3751
21,13/02/2022,0.3751
22,12/02/2022,0.3751
23,11/02/2022,0.375
24,10/02/2022,0.375
25,09/02/2022,0.375
26,08/02/2022,0.375
27,07/02/2022,0.3749
28,06/02/2022,0.3749
29,05/02/2022,0.3749
30,04/02/2022,0.3749
31,03/02/2022,0.3749
32,02/02/2022,0.3748
33,01/02/2022,0.3748
34,31/01/2022,0.3748
35,30/01/2022,0.3748
36,29/01/2022,0.3748
37,28/01/2022,0.3747
38,27/01/2022,0.3747
39,26/01/2022,0.3747
40,25/01/2022,0.3747
41,24/01/2022,0.3746
42,23/01/2022,0.3746
43,22/01/2022,0.3746
44,21/01/2022,0.3746
45,20/01/2022,0.3745
46,19/01/2022,0.3745
47,18/01/2022,0.3745
48,17/01/2022,0.3745
49,16/01/2022,0.3745
50,15/01/2022,0.3744
51,14/01/2022,0.3744
52,13/01/2022,0.3744
53,12/01/2022,0.3744
54,11/01/2022,0.3743
55,10/01/2022,0.3743
56,09/01/2022,0.3743
57,08/01/2022,0.3743
58,07/01/2022,0.3743
59,06/01/2022,0.3742
60,05/01/2022,0.3742
61,04/01/2022,0.3742
62,03/01/2022,0.3742
63,02/01/2022,0.3742
64,01/01/2022,0.3741
65,31/12/2021,0.3741
66,30/12/2021,0.3741
67,29/12/2021,0.3741
68,28/12/2021,0.374
69,27/12/2021,0.374
70,26/12/2021,0.374
71,25/12/2021,0.374
72,24/12/2021,0.3739
73,23/12/2021,0.3739
74,22/12/2021,0.3739
75,21/12/2021,0.3739
76,20/12/2021,0.3738
77,19/12/2021,0.3738
78,18/12/2021,0.3738
79,17/12/2021,0.3738
80,16/12/2021,0.3738
81,15/12/2021,0.3737
82,14/12/2021,0.3737
83,13/12/2021,0.3737
84,12/12/2021,0.3737
85,11/12/2021,0.3737
86,10/12/2021,0.3736
87,09/12/2021,0.3736
88,08/12/2021,0.3736
89,07/12/2021,0.3736
90,06/12/2021,0.3735
91,05/12/2021,0.3735
92,04/12/2021,0.3735
93,03/12/2021,0.3735
94,02/12/2021,0.3735
95,01/12/2021,0.3734
96,30/11/2021,0.3734
97,29/11/2021,0.3734
98,28/11/2021,0.3734
99,27/11/2021,0.3734
0,26/11/2021,0.3733
1,25/11/2021,0.3733
2,24/11/2021,0.3733
3,23/11/2021,0.3733
4,22/11/2021,0.3732
5,21/11/2021,0.3732
6,20/11/2021,0.3732
7,19/11/2021,0.3732
8,18/11/2021,0.3732
9,17/11/2021,0.3731
10,16/11/2021,0.3731
11,15/11/2021,0.3731
12,14/11/2021,0.3731
13,13/11/2021,0.3731
14,12/11/2021,0.373
15,11/11/2021,0.373
16,10/11/2021,0.373
17,09/11/2021,0.373
18,08/11/2021,0.373
19,07/11/2021,0.3729
20,06/11/2021,0.3729
21,05/11/2021,0.3729
22,04/11/2021,0.3729
23,03/11/2021,0.3729
24,02/11/2021,0.3728
25,01/11/2021,0.3728
26,31/10/2021,0.3728
27,30/10/2021,0.3728
28,29/10/2021,0.3727
29,28/10/2021,0.3727
30,27/10/2021,0.3727
31,26/10/2021,0.3727
32,25/10/2021,0.3727
33,24/10/2021,0.3726
34,23/10/2021,0.3726
35,22/10/2021,0.3726
36,21/10/2021,0.3726
37,20/10/2021,0.3726
38,19/10/2021,0.3725
39,18/10/2021,0.3725
40,17/10/2021,0.3725
41,16/10/2021,0.3725
42,15/10/2021,0.3725
43,14/10/2021,0.3724
44,13/10/2021,0.3724
45,12/10/2021,0.3724
46,11/10/2021,0.3724
47,10/10/2021,0.3724
48,09/10/2021,0.3723
49,08/10/2021,0.3723
50,07/10/2021,0.3723
51,06/10/2021,0.3723
52,05/10/2021,0.3722
53,04/10/2021,0.3722
54,03/10/2021,0.3722
55,02/10/2021,0.3722
56,01/10/2021,0.3722
57,30/09/2021,0.3721
58,29/09/2021,0.3721
59,28/09/2021,0.3721
60,27/09/2021,0.3721
61,26/09/2021,0.3721
62,25/09/2021,0.372
63,24/09/2021,0.372
64,23/09/2021,0.372
65,22/09/2021,0.372
66,21/09/2021,0.3719
67,20/09/2021,0.3719
68,19/09/2021,0.3719
69,18/09/2021,0.3719
70,17/09/2021,0.3719
71,16/09/2021,0.3718
72,15/09/2021,0.3718
73,14/09/2021,0.3718
74,13/09/2021,0.3718
75,12/09/2021,0.3718
76,11/09/2021,0.3717
77,10/09/2021,0.3717
78,09/09/2021,0.3717
79,08/09/2021,0.3717
80,07/09/2021,0.3717
81,06/09/2021,0.3716
82,05/09/2021,0.3716
83,04/09/2021,0.3716
84,03/09/2021,0.3716
85,02/09/2021,0.3716
86,01/09/2021,0.3716
87,30/08/2021,0.3715
88,27/08/2021,0.3715
89,26/08/2021,0.3714
90,25/08/2021,0.3714
91,24/08/2021,0.3714
92,23/08/2021,0.3714
93,22/08/2021,0.3714
94,21/08/2021,0.3714
95,20/08/2021,0.3713
96,19/08/2021,0.3713
97,18/08/2021,0.3713
98,17/08/2021,0.3713
99,16/08/2021,0.3713
0,15/08/2021,0.3712
1,14/08/2021,0.3712
2,13/08/2021,0.3712
3,12/08/2021,0.3712
4,11/08/2021,0.3711
5,10/08/2021,0.3711
6,09/08/2021,0.3711
7,08/08/2021,0.3711
8,07/08/2021,0.371
9,06/08/2021,0.371
10,05/08/2021,0.371
11,04/08/2021,0.371
12,03/08/2021,0.3709
13,02/08/2021,0.3709
14,01/08/2021,0.3709
15,31/07/2021,0.3709
16,30/07/2021,0.3708
17,29/07/2021,0.3708
18,28/07/2021,0.3708
19,27/07/2021,0.3708
20,26/07/2021,0.3707
21,25/07/2021,0.3707
22,24/07/2021,0.3707
23,23/07/2021,0.3707
24,22/07/2021,0.3707
25,21/07/2021,0.3706
26,20/07/2021,0.3706
27,19/07/2021,0.3706
28,18/07/2021,0.3706
29,17/07/2021,0.3705
30,16/07/2021,0.3705
31,15/07/2021,0.3705
32,14/07/2021,0.3705
33,13/07/2021,0.3704
34,12/07/2021,0.3704
35,11/07/2021,0.3704
36,10/07/2021,0.3704
37,09/07/2021,0.3703
38,08/07/2021,0.3703
39,07/07/2021,0.3703
40,06/07/2021,0.3703
41,05/07/2021,0.3702
42,02/07/2021,0.3702
43,01/07/2021,0.3701
44,30/06/2021,0.3701
45,29/06/2021,0.37
46,28/06/2021,0.37
47,27/06/2021,0.37
48,26/06/2021,0.37
49,25/06/2021,0.3699
50,24/06/2021,0.3699
51,23/06/2021,0.3699
52,22/06/2021,0.3699
53,21/06/2021,0.3698
54,20/06/2021,0.3698
55,19/06/2021,0.3698
56,18/06/2021,0.3698
57,17/06/2021,0.3698
58,16/06/2021,0.3697
59,15/06/2021,0.3697
60,14/06/2021,0.3697
61,13/06/2021,0.3697
62,12/06/2021,0.3696
63,11/06/2021,0.3696
64,10/06/2021,0.3696
65,09/06/2021,0.3696
66,08/06/2021,0.3695
67,07/06/2021,0.3695
68,06/06/2021,0.3695
69,05/06/2021,0.3695
70,04/06/2021,0.3694
71,03/06/2021,0.3694
72,02/06/2021,0.3694
73,01/06/2021,0.3693
74,31/05/2021,0.3693
75,30/05/2021,0.3693
76,29/05/2021,0.3693
77,28/05/2021,0.3692
78,27/05/2021,0.3692
79,26/05/2021,0.3692
80,25/05/2021,0.3692
81,24/05/2021,0.3692
82,23/05/2021,0.3691
83,22/05/2021,0.3691
84,21/05/2021,0.3691
85,20/05/2021,0.369
86,19/05/2021,0.369
87,18/05/2021,0.369
88,17/05/2021,0.3689
89,16/05/2021,0.3689
90,15/05/2021,0.3689
91,14/05/2021,0.3689
92,13/05/2021,0.3688
93,12/05/2021,0.3688
94,11/05/2021,0.3688
95,10/05/2021,0.3688
96,09/05/2021,0.3687
97,08/05/2021,0.3687
98,07/05/2021,0.3687
99,06/05/2021,0.3686
0,05/05/2021,0.3686
1,04/05/2021,0.3686
2,03/05/2021,0.3686
3,02/05/2021,0.3685
4,01/05/2021,0.3685
5,30/04/2021,0.3685
6,29/04/2021,0.3685
7,28/04/2021,0.3684
8,27/04/2021,0.3684
9,26/04/2021,0.3684
10,25/04/2021,0.3683
11,24/04/2021,0.3683
12,23/04/2021,0.3683
13,22/04/2021,0.3683
14,21/04/2021,0.3682
15,20/04/2021,0.3682
16,19/04/2021,0.3682
17,18/04/2021,0.3681
18,17/04/2021,0.3681
19,16/04/2021,0.3681
20,15/04/2021,0.368
21,14/04/2021,0.3679
22,13/04/2021,0.3679
23,12/04/2021,0.3679
24,11/04/2021,0.3679
25,10/04/2021,0.3678
26,09/04/2021,0.3678
27,08/04/2021,0.3678
28,07/04/2021,0.3678
29,06/04/2021,0.3677
30,05/04/2021,0.3677
31,04/04/2021,0.3677
32,03/04/2021,0.3677
33,02/04/2021,0.3676
34,01/04/2021,0.3676
35,31/03/2021,0.3676
36,30/03/2021,0.3675
37,29/03/2021,0.3675
38,28/03/2021,0.3675
39,27/03/2021,0.3675
40,26/03/2021,0.3675
41,25/03/2021,0.3674
42,24/03/2021,0.3674
43,23/03/2021,0.3674
44,22/03/2021,0.3673
45,21/03/2021,0.3673
46,20/03/2021,0.3673
47,19/03/2021,0.3673
48,18/03/2021,0.3673
49,17/03/2021,0.3672
50,16/03/2021,0.3672
51,15/03/2021,0.3672
52,12/03/2021,0.3671
53,11/03/2021,0.3671
54,10/03/2021,0.3671
55,09/03/2021,0.3671
56,08/03/2021,0.367
57,07/03/2021,0.367
58,06/03/2021,0.367
59,05/03/2021,0.367
60,04/03/2021,0.367
61,03/03/2021,0.367
62,02/03/2021,0.3669
63,01/03/2021,0.3669
64,28/02/2021,0.3669
65,27/02/2021,0.3669
66,26/02/2021,0.3668
67,25/02/2021,0.3668
68,24/02/2021,0.3668
69,23/02/2021,0.3668
70,22/02/2021,0.3667
71,19/02/2021,0.3667
72,18/02/2021,0.3666
73,17/02/2021,0.3666
74,16/02/2021,0.3666
75,15/02/2021,0.3666
76,14/02/2021,0.3666
77,13/02/2021,0.3665
78,12/02/2021,0.3665
79,11/02/2021,0.3665
80,10/02/2021,0.3665
81,09/02/2021,0.3664
82,08/02/2021,0.3664
83,05/02/2021,0.3664
84,04/02/2021,0.3663
85,03/02/2021,0.3663
86,02/02/2021,0.3663
87,01/02/2021,0.3663
88,31/01/2021,0.3663
89,30/01/2021,0.3662
90,29/01/2021,0.3662
91,27/01/2021,0.3662
92,26/01/2021,0.3661
93,25/01/2021,0.3661
94,24/01/2021,0.3661
95,23/01/2021,0.3661
96,22/01/2021,0.3661
97,21/01/2021,0.366
98,20/01/2021,0.366
99,19/01/2021,0.366
0,18/01/2021,0.366
1,17/01/2021,0.366
2,16/01/2021,0.3659
3,15/01/2021,0.3659
4,14/01/2021,0.3659
