,NAV Date,NAV Price
37,14/04/2023,0.2138
38,13/04/2023,0.214
39,12/04/2023,0.2144
40,11/04/2023,0.2149
41,10/04/2023,0.2146
42,07/04/2023,0.2138
43,06/04/2023,0.2134
44,05/04/2023,0.214
45,04/04/2023,0.2141
46,03/04/2023,0.2136
47,31/03/2023,0.2112
48,30/03/2023,0.2118
49,29/03/2023,0.2108
50,28/03/2023,0.209
51,27/03/2023,0.2075
52,24/03/2023,0.2081
53,23/03/2023,0.2097
54,22/03/2023,0.2092
55,21/03/2023,0.2088
56,20/03/2023,0.2087
57,17/03/2023,0.211
58,16/03/2023,0.2083
59,15/03/2023,0.211
60,14/03/2023,0.2097
61,13/03/2023,0.2128
62,10/03/2023,0.2142
63,09/03/2023,0.215
64,08/03/2023,0.215
65,07/03/2023,0.2151
66,06/03/2023,0.2144
67,03/03/2023,0.2139
68,02/03/2023,0.2147
69,01/03/2023,0.2141
70,28/02/2023,0.2141
71,27/02/2023,0.2142
72,24/02/2023,0.2143
73,23/02/2023,0.2142
74,22/02/2023,0.2123
75,21/02/2023,0.2134
76,20/02/2023,0.2131
77,17/02/2023,0.2146
78,16/02/2023,0.2178
79,15/02/2023,0.2175
80,14/02/2023,0.2183
81,13/02/2023,0.2174
82,10/02/2023,0.218
83,09/02/2023,0.2166
84,08/02/2023,0.2179
85,07/02/2023,0.2178
86,03/02/2023,0.2193
87,02/02/2023,0.2188
88,31/01/2023,0.2175
89,30/01/2023,0.2181
90,27/01/2023,0.2178
91,26/01/2023,0.2172
92,25/01/2023,0.2175
93,20/01/2023,0.2157
94,19/01/2023,0.2146
95,18/01/2023,0.2144
96,17/01/2023,0.2134
97,16/01/2023,0.2134
98,13/01/2023,0.2134
99,12/01/2023,0.2134
0,11/01/2023,0.2129
1,10/01/2023,0.2119
2,09/01/2023,0.213
3,06/01/2023,0.2104
4,05/01/2023,0.2102
5,04/01/2023,0.21
6,03/01/2023,0.2103
7,30/12/2022,0.2116
8,29/12/2022,0.2099
9,28/12/2022,0.2105
10,27/12/2022,0.2101
11,23/12/2022,0.2098
12,22/12/2022,0.2092
13,21/12/2022,0.2082
14,20/12/2022,0.2092
15,19/12/2022,0.2102
16,16/12/2022,0.211
17,15/12/2022,0.2104
18,14/12/2022,0.2116
19,13/12/2022,0.2107
20,12/12/2022,0.2103
21,09/12/2022,0.2105
22,08/12/2022,0.2088
23,07/12/2022,0.21
24,06/12/2022,0.2107
25,05/12/2022,0.2108
26,02/12/2022,0.2107
27,01/12/2022,0.2111
28,30/11/2022,0.2096
29,29/11/2022,0.2078
30,28/11/2022,0.2067
31,27/11/2022,0.2067
32,26/11/2022,0.2067
33,25/11/2022,0.2067
34,24/11/2022,0.2077
35,23/11/2022,0.2033
36,22/11/2022,0.2021
37,21/11/2022,0.2025
38,20/11/2022,0.2013
39,19/11/2022,0.2013
40,18/11/2022,0.2013
41,17/11/2022,0.2013
42,16/11/2022,0.2019
43,15/11/2022,0.2019
44,14/11/2022,0.2018
45,13/11/2022,0.2015
46,12/11/2022,0.2015
47,11/11/2022,0.2015
48,10/11/2022,0.1998
49,09/11/2022,0.2004
50,08/11/2022,0.2006
51,07/11/2022,0.2005
52,06/11/2022,0.2005
53,05/11/2022,0.2005
54,04/11/2022,0.2005
55,03/11/2022,0.1988
56,02/11/2022,0.2
57,01/11/2022,0.2001
58,31/10/2022,0.2009
59,30/10/2022,0.1996
60,29/10/2022,0.1996
61,28/10/2022,0.1996
62,27/10/2022,0.2002
63,26/10/2022,0.1984
64,25/10/2022,0.1975
65,24/10/2022,0.1974
66,23/10/2022,0.1974
67,22/10/2022,0.1974
68,21/10/2022,0.1974
69,20/10/2022,0.1972
70,19/10/2022,0.1952
71,18/10/2022,0.1955
72,17/10/2022,0.1936
73,16/10/2022,0.1947
74,15/10/2022,0.1947
75,14/10/2022,0.1947
76,13/10/2022,0.1946
77,12/10/2022,0.1958
78,11/10/2022,0.1969
79,10/10/2022,0.1987
80,09/10/2022,0.1987
81,08/10/2022,0.1987
82,07/10/2022,0.1987
83,06/10/2022,0.1995
84,05/10/2022,0.1991
85,04/10/2022,0.1969
86,03/10/2022,0.1963
87,02/10/2022,0.1975
88,01/10/2022,0.1975
89,30/09/2022,0.1975
90,29/09/2022,0.1982
91,28/09/2022,0.1974
92,27/09/2022,0.1991
93,26/09/2022,0.1997
94,25/09/2022,0.2022
95,24/09/2022,0.2022
96,23/09/2022,0.2022
97,22/09/2022,0.2032
98,21/09/2022,0.2036
99,20/09/2022,0.2059
0,19/09/2022,0.2052
1,18/09/2022,0.2067
2,17/09/2022,0.2067
3,16/09/2022,0.2067
4,15/09/2022,0.2067
5,14/09/2022,0.2068
6,13/09/2022,0.2086
7,12/09/2022,0.2091
8,11/09/2022,0.2082
9,10/09/2022,0.2082
10,09/09/2022,0.2082
11,08/09/2022,0.2082
12,07/09/2022,0.2078
13,06/09/2022,0.2078
14,05/09/2022,0.2066
15,04/09/2022,0.2061
16,03/09/2022,0.2061
17,02/09/2022,0.2061
18,01/09/2022,0.2061
19,30/08/2022,0.2084
20,29/08/2022,0.2078
21,28/08/2022,0.2085
22,27/08/2022,0.2085
23,26/08/2022,0.2085
24,25/08/2022,0.2074
25,24/08/2022,0.2049
26,23/08/2022,0.2054
27,22/08/2022,0.2049
28,21/08/2022,0.2068
29,20/08/2022,0.2068
30,19/08/2022,0.2068
31,18/08/2022,0.2067
32,17/08/2022,0.2066
33,16/08/2022,0.2059
34,15/08/2022,0.2045
35,14/08/2022,0.2048
36,13/08/2022,0.2048
37,12/08/2022,0.2048
38,11/08/2022,0.2051
39,10/08/2022,0.2028
40,09/08/2022,0.2038
41,08/08/2022,0.2041
42,07/08/2022,0.2044
43,06/08/2022,0.2044
44,05/08/2022,0.2044
45,04/08/2022,0.205
46,03/08/2022,0.2042
47,02/08/2022,0.2041
48,01/08/2022,0.206
49,31/07/2022,0.2052
50,30/07/2022,0.2052
51,29/07/2022,0.2052
52,28/07/2022,0.2058
53,27/07/2022,0.2022
54,26/07/2022,0.2017
55,25/07/2022,0.201
56,24/07/2022,0.2016
57,23/07/2022,0.2016
58,22/07/2022,0.2016
59,21/07/2022,0.2006
60,20/07/2022,0.1985
61,19/07/2022,0.1968
62,18/07/2022,0.1968
63,17/07/2022,0.1943
64,16/07/2022,0.1943
65,15/07/2022,0.1943
66,14/07/2022,0.195
67,13/07/2022,0.1949
68,12/07/2022,0.196
69,11/07/2022,0.1974
70,10/07/2022,0.1974
71,09/07/2022,0.1974
72,08/07/2022,0.1974
73,07/07/2022,0.1956
74,06/07/2022,0.1973
75,05/07/2022,0.2005
76,04/07/2022,0.1994
77,03/07/2022,0.2012
78,02/07/2022,0.2012
79,01/07/2022,0.2012
80,30/06/2022,0.2023
81,29/06/2022,0.2022
82,28/06/2022,0.2035
83,27/06/2022,0.2016
84,26/06/2022,0.2011
85,25/06/2022,0.2011
86,24/06/2022,0.2011
87,23/06/2022,0.1999
88,22/06/2022,0.2006
89,21/06/2022,0.2033
90,20/06/2022,0.202
91,19/06/2022,0.2039
92,18/06/2022,0.2039
93,17/06/2022,0.2039
94,16/06/2022,0.2065
95,15/06/2022,0.2055
96,14/06/2022,0.2078
97,13/06/2022,0.2069
98,12/06/2022,0.2118
99,11/06/2022,0.2118
0,10/06/2022,0.2118
1,09/06/2022,0.2137
2,08/06/2022,0.2157
3,07/06/2022,0.2149
4,06/06/2022,0.2155
5,05/06/2022,0.2155
6,04/06/2022,0.2155
7,03/06/2022,0.2155
8,02/06/2022,0.2152
9,01/06/2022,0.2154
10,31/05/2022,0.218
11,30/05/2022,0.214
12,29/05/2022,0.2133
13,28/05/2022,0.2133
14,27/05/2022,0.2133
15,26/05/2022,0.2143
16,25/05/2022,0.2135
17,24/05/2022,0.2157
18,23/05/2022,0.2176
19,22/05/2022,0.2181
20,21/05/2022,0.2181
21,20/05/2022,0.2181
22,19/05/2022,0.216
23,18/05/2022,0.2173
24,17/05/2022,0.2164
25,16/05/2022,0.2234
26,15/05/2022,0.2234
27,14/05/2022,0.2137
28,13/05/2022,0.2234
29,12/05/2022,0.2224
30,11/05/2022,0.2247
31,10/05/2022,0.2246
32,09/05/2022,0.2256
33,08/05/2022,0.2288
34,07/05/2022,0.2288
35,06/05/2022,0.2288
36,05/05/2022,0.2306
37,04/05/2022,0.2305
38,03/05/2022,0.2305
39,02/05/2022,0.2305
40,01/05/2022,0.2305
41,30/04/2022,0.2305
42,29/04/2022,0.2305
43,28/04/2022,0.2286
44,27/04/2022,0.2272
45,26/04/2022,0.2299
46,25/04/2022,0.2284
47,24/04/2022,0.232
48,23/04/2022,0.232
49,22/04/2022,0.232
50,21/04/2022,0.2328
51,20/04/2022,0.2325
52,19/04/2022,0.2309
53,18/04/2022,0.2309
54,17/04/2022,0.2312
55,16/04/2022,0.2312
56,15/04/2022,0.2312
57,14/04/2022,0.2306
58,13/04/2022,0.2304
59,12/04/2022,0.2289
60,11/04/2022,0.2302
61,10/04/2022,0.2312
62,09/04/2022,0.2312
63,08/04/2022,0.2312
64,07/04/2022,0.2306
65,06/04/2022,0.2307
66,05/04/2022,0.2297
67,04/04/2022,0.2279
68,03/04/2022,0.2261
69,02/04/2022,0.2261
70,01/04/2022,0.2261
71,31/03/2022,0.227
72,30/03/2022,0.2261
73,29/03/2022,0.2253
74,28/03/2022,0.2262
75,27/03/2022,0.2265
76,26/03/2022,0.2265
77,25/03/2022,0.2265
78,24/03/2022,0.2258
79,23/03/2022,0.2258
80,22/03/2022,0.2232
81,21/03/2022,0.2237
82,20/03/2022,0.2227
83,19/03/2022,0.2227
84,18/03/2022,0.2227
85,17/03/2022,0.2229
86,16/03/2022,0.2204
87,15/03/2022,0.2168
88,14/03/2022,0.2205
89,13/03/2022,0.2228
90,12/03/2022,0.2228
91,11/03/2022,0.2228
92,10/03/2022,0.224
93,09/03/2022,0.2235
94,08/03/2022,0.2205
95,07/03/2022,0.2248
96,06/03/2022,0.2259
97,05/03/2022,0.2259
98,04/03/2022,0.2259
99,03/03/2022,0.228
0,02/03/2022,0.2267
1,01/03/2022,0.2279
2,28/02/2022,0.2283
3,27/02/2022,0.2285
4,26/02/2022,0.2285
5,25/02/2022,0.2285
6,24/02/2022,0.2246
7,23/02/2022,0.2249
8,22/02/2022,0.2233
9,21/02/2022,0.2247
10,20/02/2022,0.227
11,19/02/2022,0.227
12,18/02/2022,0.227
13,17/02/2022,0.2273
14,16/02/2022,0.2274
15,15/02/2022,0.2271
16,14/02/2022,0.2269
17,13/02/2022,0.2274
18,12/02/2022,0.2274
19,11/02/2022,0.2274
20,10/02/2022,0.2262
21,09/02/2022,0.2255
22,08/02/2022,0.2229
23,07/02/2022,0.2218
24,06/02/2022,0.2225
25,05/02/2022,0.2225
26,04/02/2022,0.2225
27,03/02/2022,0.2216
28,02/02/2022,0.2206
29,01/02/2022,0.2206
30,31/01/2022,0.2206
31,30/01/2022,0.2203
32,29/01/2022,0.2203
33,28/01/2022,0.2203
34,27/01/2022,0.2201
35,26/01/2022,0.2201
36,25/01/2022,0.2189
37,24/01/2022,0.2191
38,23/01/2022,0.2198
39,22/01/2022,0.2198
40,21/01/2022,0.2198
41,20/01/2022,0.221
42,19/01/2022,0.2199
43,18/01/2022,0.2241
44,17/01/2022,0.2241
45,16/01/2022,0.2268
46,15/01/2022,0.2268
47,14/01/2022,0.2268
48,13/01/2022,0.2322
49,12/01/2022,0.2323
50,11/01/2022,0.2305
51,10/01/2022,0.2321
52,09/01/2022,0.235
53,08/01/2022,0.235
54,07/01/2022,0.235
55,06/01/2022,0.2357
56,05/01/2022,0.2364
57,04/01/2022,0.2363
58,03/01/2022,0.2357
59,02/01/2022,0.2359
60,01/01/2022,0.2359
61,31/12/2021,0.2359
62,30/12/2021,0.2357
63,29/12/2021,0.2355
64,28/12/2021,0.234
65,27/12/2021,0.2327
66,26/12/2021,0.2317
67,25/12/2021,0.2317
68,24/12/2021,0.2317
69,23/12/2021,0.2311
70,22/12/2021,0.2276
71,21/12/2021,0.2267
72,20/12/2021,0.2263
73,19/12/2021,0.228
74,18/12/2021,0.228
75,17/12/2021,0.228
76,16/12/2021,0.2282
77,15/12/2021,0.2264
78,14/12/2021,0.226
79,13/12/2021,0.2264
80,12/12/2021,0.2265
81,11/12/2021,0.2265
82,10/12/2021,0.2265
83,09/12/2021,0.2269
84,08/12/2021,0.2278
85,07/12/2021,0.2292
86,06/12/2021,0.2267
87,05/12/2021,0.2305
88,04/12/2021,0.2305
89,03/12/2021,0.2305
90,02/12/2021,0.2305
91,01/12/2021,0.2328
92,30/11/2021,0.2343
93,29/11/2021,0.2302
94,28/11/2021,0.2322
95,27/11/2021,0.2322
96,26/11/2021,0.2322
97,25/11/2021,0.2362
98,24/11/2021,0.237
99,23/11/2021,0.2379
0,22/11/2021,0.2397
1,21/11/2021,0.2406
2,20/11/2021,0.2406
3,19/11/2021,0.2406
4,18/11/2021,0.2389
5,17/11/2021,0.2397
6,16/11/2021,0.2412
7,15/11/2021,0.2417
8,14/11/2021,0.242
9,13/11/2021,0.242
10,12/11/2021,0.242
11,11/11/2021,0.2409
12,10/11/2021,0.242
13,09/11/2021,0.2426
14,08/11/2021,0.243
15,07/11/2021,0.2428
16,06/11/2021,0.2428
17,05/11/2021,0.2428
18,04/11/2021,0.2423
19,03/11/2021,0.2423
20,02/11/2021,0.2436
21,01/11/2021,0.2411
22,31/10/2021,0.2457
23,30/10/2021,0.2457
24,29/10/2021,0.2457
25,28/10/2021,0.2439
26,27/10/2021,0.2459
27,26/10/2021,0.2456
28,25/10/2021,0.2453
29,24/10/2021,0.2456
30,23/10/2021,0.2456
31,22/10/2021,0.2456
32,21/10/2021,0.2464
33,20/10/2021,0.2469
34,19/10/2021,0.2472
35,18/10/2021,0.2472
36,17/10/2021,0.2466
37,16/10/2021,0.2466
38,15/10/2021,0.2466
39,14/10/2021,0.2452
40,13/10/2021,0.2435
41,12/10/2021,0.2436
42,11/10/2021,0.2425
43,10/10/2021,0.2421
44,09/10/2021,0.2421
45,08/10/2021,0.2421
46,07/10/2021,0.2418
47,06/10/2021,0.2404
48,05/10/2021,0.2379
49,04/10/2021,0.2383
50,03/10/2021,0.2367
51,02/10/2021,0.2367
52,01/10/2021,0.2367
53,30/09/2021,0.2393
54,29/09/2021,0.2405
55,28/09/2021,0.2397
56,27/09/2021,0.2418
57,26/09/2021,0.2408
58,25/09/2021,0.2408
59,24/09/2021,0.2408
60,23/09/2021,0.2407
61,22/09/2021,0.2381
62,21/09/2021,0.2368
63,20/09/2021,0.2361
64,19/09/2021,0.2395
65,18/09/2021,0.2395
66,17/09/2021,0.2395
67,16/09/2021,0.2403
68,15/09/2021,0.2403
69,14/09/2021,0.24
70,13/09/2021,0.2401
71,12/09/2021,0.2399
72,11/09/2021,0.2399
73,10/09/2021,0.2399
74,09/09/2021,0.2401
75,08/09/2021,0.242
76,07/09/2021,0.2424
77,06/09/2021,0.2417
78,05/09/2021,0.2394
79,04/09/2021,0.2394
80,03/09/2021,0.2394
81,02/09/2021,0.2383
82,01/09/2021,0.2394
83,30/08/2021,0.2395
84,27/08/2021,0.2389
85,26/08/2021,0.2401
86,25/08/2021,0.2397
87,24/08/2021,0.2387
88,23/08/2021,0.2357
89,22/08/2021,0.234
90,21/08/2021,0.234
91,20/08/2021,0.234
92,19/08/2021,0.2332
93,18/08/2021,0.2353
94,17/08/2021,0.2349
95,16/08/2021,0.2347
96,15/08/2021,0.2348
97,14/08/2021,0.2348
98,13/08/2021,0.2348
99,12/08/2021,0.2354
0,11/08/2021,0.236
1,10/08/2021,0.2362
2,09/08/2021,0.2362
3,08/08/2021,0.2377
4,07/08/2021,0.2377
5,06/08/2021,0.2377
6,05/08/2021,0.238
7,04/08/2021,0.2364
8,03/08/2021,0.2381
9,02/08/2021,0.2373
10,01/08/2021,0.2345
11,31/07/2021,0.2345
12,30/07/2021,0.2345
13,29/07/2021,0.2336
14,28/07/2021,0.233
15,27/07/2021,0.2337
16,26/07/2021,0.234
17,25/07/2021,0.2347
18,24/07/2021,0.2347
19,23/07/2021,0.2347
20,22/07/2021,0.2333
21,21/07/2021,0.2315
22,20/07/2021,0.2321
23,19/07/2021,0.2321
24,18/07/2021,0.2322
25,17/07/2021,0.2322
26,16/07/2021,0.2322
27,15/07/2021,0.2323
28,14/07/2021,0.2318
29,13/07/2021,0.2297
30,12/07/2021,0.2284
31,11/07/2021,0.2301
32,10/07/2021,0.2301
33,09/07/2021,0.2301
34,08/07/2021,0.2288
35,07/07/2021,0.2318
36,06/07/2021,0.2313
37,05/07/2021,0.2309
38,04/07/2021,0.2293
39,03/07/2021,0.2293
40,02/07/2021,0.2293
41,01/07/2021,0.2291
42,30/06/2021,0.2284
43,29/06/2021,0.2288
44,28/06/2021,0.2289
45,27/06/2021,0.2296
46,26/06/2021,0.2296
47,25/06/2021,0.2296
48,24/06/2021,0.2306
49,23/06/2021,0.2324
50,22/06/2021,0.2329
51,21/06/2021,0.2345
52,20/06/2021,0.2364
53,19/06/2021,0.2364
54,18/06/2021,0.2364
55,17/06/2021,0.2347
56,16/06/2021,0.2354
57,15/06/2021,0.2357
58,14/06/2021,0.2346
59,13/06/2021,0.2324
60,12/06/2021,0.2324
61,11/06/2021,0.2324
62,10/06/2021,0.2304
63,09/06/2021,0.2305
64,08/06/2021,0.2313
65,07/06/2021,0.231
66,06/06/2021,0.231
67,05/06/2021,0.231
68,04/06/2021,0.231
69,03/06/2021,0.232
70,02/06/2021,0.2323
71,01/06/2021,0.2301
72,31/05/2021,0.2279
73,30/05/2021,0.2276
74,29/05/2021,0.2276
75,28/05/2021,0.2276
76,27/05/2021,0.2302
77,26/05/2021,0.2283
78,25/05/2021,0.2283
79,24/05/2021,0.2269
80,23/05/2021,0.2224
81,22/05/2021,0.2224
82,21/05/2021,0.2224
83,20/05/2021,0.222
84,19/05/2021,0.2246
85,18/05/2021,0.2282
86,17/05/2021,0.2247
87,16/05/2021,0.2274
88,15/05/2021,0.2274
89,14/05/2021,0.2274
90,13/05/2021,0.2273
91,12/05/2021,0.2273
92,11/05/2021,0.2271
93,10/05/2021,0.2305
94,09/05/2021,0.232
95,08/05/2021,0.232
96,07/05/2021,0.232
97,06/05/2021,0.2316
98,05/05/2021,0.2323
99,04/05/2021,0.234
0,03/05/2021,0.234
1,02/05/2021,0.2351
2,01/05/2021,0.2351
3,30/04/2021,0.2351
4,29/04/2021,0.2373
5,28/04/2021,0.2373
6,27/04/2021,0.238
7,26/04/2021,0.2387
8,25/04/2021,0.2393
9,24/04/2021,0.2393
10,23/04/2021,0.2393
11,22/04/2021,0.2388
12,21/04/2021,0.2368
13,20/04/2021,0.2384
14,19/04/2021,0.2392
15,18/04/2021,0.2404
16,17/04/2021,0.2404
17,16/04/2021,0.2404
18,15/04/2021,0.2408
19,14/04/2021,0.2427
20,13/04/2021,0.2428
21,12/04/2021,0.2413
22,11/04/2021,0.2411
23,10/04/2021,0.2411
24,09/04/2021,0.2411
25,08/04/2021,0.2413
26,07/04/2021,0.2409
27,06/04/2021,0.2406
28,05/04/2021,0.242
29,04/04/2021,0.2421
30,03/04/2021,0.2421
31,02/04/2021,0.2421
32,01/04/2021,0.2393
33,31/03/2021,0.2372
34,30/03/2021,0.2398
35,29/03/2021,0.2403
36,28/03/2021,0.2395
37,27/03/2021,0.2395
38,26/03/2021,0.2395
39,25/03/2021,0.2367
40,24/03/2021,0.238
41,23/03/2021,0.2383
42,22/03/2021,0.2391
43,21/03/2021,0.2382
44,20/03/2021,0.2382
45,19/03/2021,0.2382
46,18/03/2021,0.239
47,17/03/2021,0.2362
48,16/03/2021,0.2353
49,15/03/2021,0.2349
50,12/03/2021,0.2365
51,11/03/2021,0.2374
52,10/03/2021,0.2351
53,09/03/2021,0.2334
54,08/03/2021,0.2328
55,07/03/2021,0.2379
56,06/03/2021,0.2379
57,05/03/2021,0.2379
58,04/03/2021,0.2408
59,03/03/2021,0.2437
60,02/03/2021,0.2445
61,01/03/2021,0.2432
62,28/02/2021,0.2412
63,27/02/2021,0.2412
64,26/02/2021,0.2412
65,25/02/2021,0.2439
66,24/02/2021,0.2376
67,23/02/2021,0.2397
68,22/02/2021,0.2391
69,19/02/2021,0.2419
70,18/02/2021,0.2392
71,17/02/2021,0.2397
72,16/02/2021,0.242
73,15/02/2021,0.2427
74,14/02/2021,0.2402
75,13/02/2021,0.2402
76,12/02/2021,0.2402
77,11/02/2021,0.2401
78,10/02/2021,0.2377
79,09/02/2021,0.239
80,08/02/2021,0.2384
81,05/02/2021,0.2386
82,04/02/2021,0.2379
83,03/02/2021,0.2363
84,02/02/2021,0.2324
85,01/02/2021,0.231
86,31/01/2021,0.231
87,30/01/2021,0.231
88,29/01/2021,0.231
89,27/01/2021,0.2341
90,26/01/2021,0.2303
91,25/01/2021,0.2273
92,24/01/2021,0.2327
93,23/01/2021,0.2327
94,22/01/2021,0.2327
95,21/01/2021,0.2289
96,20/01/2021,0.2298
97,19/01/2021,0.2291
98,18/01/2021,0.2302
99,17/01/2021,0.2277
0,16/01/2021,0.2277
1,15/01/2021,0.2277
2,14/01/2021,0.2254
3,13/01/2021,0.2229
4,12/01/2021,0.2186
